# BUSCO version is: 5.7.0 
# The lineage dataset is: insecta_odb10 (Creation date: 2020-09-10, number of genomes: 75, number of BUSCOs: 1367)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
41272at50557	Duplicated	SUPER_GRC1	6703372	6701966	-	503.0	281	https://www.orthodb.org/v10?query=41272at50557	Nuclear hormone receptor
41390at50557	Complete	SUPER_X	61217020	61230984	+	142.8	151	https://www.orthodb.org/v10?query=41390at50557	nuclear hormone receptor HR78 isoform X1
41499at50557	Complete	SUPER_2	16501820	16504673	+	931.9	547	https://www.orthodb.org/v10?query=41499at50557	FACT complex subunit SSRP1
41512at50557	Duplicated	SUPER_2	42543357	42535559	-	853.1	665	https://www.orthodb.org/v10?query=41512at50557	staphylococcal nuclease domain-containing protein 1
41512at50557	Duplicated	SUPER_GRC2	26399988	26404436	+	835.5	663	https://www.orthodb.org/v10?query=41512at50557	staphylococcal nuclease domain-containing protein 1
41520at50557	Complete	SUPER_X	5621080	5623040	+	445.7	377	https://www.orthodb.org/v10?query=41520at50557	DNA-directed RNA polymerase III subunit RPC3
41605at50557	Complete	SUPER_GRC1	28251204	28249264	-	324.2	324	https://www.orthodb.org/v10?query=41605at50557	RNA polymerase I-specific transcription initiation factor RRN3
41619at50557	Complete	SUPER_1	35916404	35910944	-	709.5	430	https://www.orthodb.org/v10?query=41619at50557	probable ATP-dependent RNA helicase DDX56
41755at50557	Complete	SUPER_1	30842034	30838082	-	384.6	351	https://www.orthodb.org/v10?query=41755at50557	2-phosphoxylose phosphatase 1
41766at50557	Complete	SUPER_X	19174899	19179526	+	872.2	444	https://www.orthodb.org/v10?query=41766at50557	uncharacterized F-box/LRR-repeat protein C02F5.7 isoform X1
41868at50557	Complete	SUPER_X	13528559	13530248	+	284.5	246	https://www.orthodb.org/v10?query=41868at50557	uncharacterized protein LOC108026435
41892at50557	Complete	SUPER_1	46983847	46986190	+	828.8	580	https://www.orthodb.org/v10?query=41892at50557	engulfment and cell motility protein 1
41907at50557	Complete	SUPER_3	37585744	37583905	-	657.4	391	https://www.orthodb.org/v10?query=41907at50557	General transcription factor IIH subunit 4
42026at50557	Duplicated	SUPER_GRC1	24911800	24910022	-	675.1	410	https://www.orthodb.org/v10?query=42026at50557	uncharacterized aarF domain-containing protein kinase 1
42026at50557	Duplicated	SUPER_1	18276742	18278631	+	660.0	409	https://www.orthodb.org/v10?query=42026at50557	uncharacterized aarF domain-containing protein kinase 1
42153at50557	Duplicated	SUPER_1	60621479	60619022	-	972.1	513	https://www.orthodb.org/v10?query=42153at50557	Major facilitator superfamily domain-containing protein 6
42153at50557	Duplicated	SUPER_GRC1	22407017	22404322	-	956.4	507	https://www.orthodb.org/v10?query=42153at50557	Major facilitator superfamily domain-containing protein 6
42193at50557	Complete	SUPER_1	57851343	57849538	-	677.1	413	https://www.orthodb.org/v10?query=42193at50557	peptidyl-prolyl cis-trans isomerase-like 2
42255at50557	Complete	SUPER_2	48275731	48277487	+	419.3	354	https://www.orthodb.org/v10?query=42255at50557	lysophospholipid acyltransferase 5
42324at50557	Complete	SUPER_3	28253147	28251620	-	155.9	130	https://www.orthodb.org/v10?query=42324at50557	Zinc finger C2H2 superfamily
42371at50557	Complete	SUPER_1	12107268	12110563	+	736.1	450	https://www.orthodb.org/v10?query=42371at50557	WD40-repeat-containing domain
42415at50557	Complete	SUPER_X	11989064	11990558	+	703.0	408	https://www.orthodb.org/v10?query=42415at50557	splicing factor 3A subunit 3
42556at50557	Duplicated	SUPER_1	7645363	7654775	+	671.6	399	https://www.orthodb.org/v10?query=42556at50557	Coatomer subunit delta
42556at50557	Duplicated	SUPER_GRC2	5426665	5428766	+	667.1	399	https://www.orthodb.org/v10?query=42556at50557	Coatomer subunit delta
42594at50557	Duplicated	SUPER_1	50299477	50274747	-	436.6	378	https://www.orthodb.org/v10?query=42594at50557	Cytochrome b5-like heme/steroid binding domain
42594at50557	Duplicated	SUPER_GRC2	9683190	9675243	-	426.4	378	https://www.orthodb.org/v10?query=42594at50557	Cytochrome b5-like heme/steroid binding domain
42648at50557	Complete	SUPER_2	34539163	34542045	+	542.1	347	https://www.orthodb.org/v10?query=42648at50557	Leucine-rich repeat
42720at50557	Complete	SUPER_2	46638163	46627055	-	635.9	482	https://www.orthodb.org/v10?query=42720at50557	calcium homeostasis endoplasmic reticulum protein
42752at50557	Complete	SUPER_X	52085812	52075845	-	308.0	276	https://www.orthodb.org/v10?query=42752at50557	Ankyrin repeat-containing domain
42982at50557	Missing
43010at50557	Duplicated	SUPER_X	553842	579524	+	691.5	454	https://www.orthodb.org/v10?query=43010at50557	RUN and FYVE domain-containing protein 2 isoform X1
43010at50557	Duplicated	SUPER_GRC2	30074566	30070708	-	646.6	454	https://www.orthodb.org/v10?query=43010at50557	RUN and FYVE domain-containing protein 2 isoform X1
43121at50557	Complete	SUPER_X	10353687	10355734	+	788.1	431	https://www.orthodb.org/v10?query=43121at50557	WD40-repeat-containing domain
43141at50557	Duplicated	SUPER_2	34353539	34355772	+	466.5	303	https://www.orthodb.org/v10?query=43141at50557	Sugar phosphate exchanger 2
43141at50557	Duplicated	SUPER_GRC2	11336614	11330776	-	437.9	303	https://www.orthodb.org/v10?query=43141at50557	Sugar phosphate exchanger 2
43304at50557	Complete	SUPER_2	53224125	53244715	+	510.8	361	https://www.orthodb.org/v10?query=43304at50557	ATP-dependent RNA helicase DDX24
43374at50557	Complete	SUPER_1	13576352	13603234	+	691.8	378	https://www.orthodb.org/v10?query=43374at50557	V-type proton ATPase subunit H
43508at50557	Complete	SUPER_X	64117886	64111278	-	667.5	435	https://www.orthodb.org/v10?query=43508at50557	Zinc finger, RING/FYVE/PHD-type
43553at50557	Duplicated	SUPER_GRC2	21597050	21594989	-	479.3	333	https://www.orthodb.org/v10?query=43553at50557	WD40-repeat-containing domain
43553at50557	Duplicated	SUPER_X	3040531	3038505	-	465.2	333	https://www.orthodb.org/v10?query=43553at50557	WD40-repeat-containing domain
43564at50557	Duplicated	SUPER_2	12128086	12126776	-	619.4	302	https://www.orthodb.org/v10?query=43564at50557	Voltage-gated potassium channel
43564at50557	Duplicated	SUPER_GRC1	24748615	24773370	+	615.1	302	https://www.orthodb.org/v10?query=43564at50557	Voltage-gated potassium channel
43564at50557	Duplicated	SUPER_GRC2	16927676	16928792	+	609.0	302	https://www.orthodb.org/v10?query=43564at50557	Voltage-gated potassium channel
43679at50557	Complete	SUPER_2	51552714	51555127	+	418.0	497	https://www.orthodb.org/v10?query=43679at50557	anaphase-promoting complex subunit 5
43719at50557	Complete	SUPER_X	66007859	66004855	-	557.6	343	https://www.orthodb.org/v10?query=43719at50557	WD40-repeat-containing domain
43881at50557	Complete	SUPER_2	35250097	35252182	+	592.4	420	https://www.orthodb.org/v10?query=43881at50557	protein RFT1 homolog
43931at50557	Complete	SUPER_X	65369009	65371396	+	804.8	540	https://www.orthodb.org/v10?query=43931at50557	protein SDA1 homolog
43942at50557	Complete	SUPER_X	61702050	61705419	+	406.2	341	https://www.orthodb.org/v10?query=43942at50557	dynactin subunit 4
44088at50557	Duplicated	SUPER_GRC2	19202488	19200165	-	445.9	462	https://www.orthodb.org/v10?query=44088at50557	nuclear pore complex protein Nup85
44088at50557	Duplicated	SUPER_GRC2	6589567	6591846	+	511.3	461	https://www.orthodb.org/v10?query=44088at50557	nuclear pore complex protein Nup85
44088at50557	Duplicated	SUPER_1	3687009	3684752	-	503.7	461	https://www.orthodb.org/v10?query=44088at50557	nuclear pore complex protein Nup85
44122at50557	Complete	SUPER_X	1982251	1980847	-	408.2	346	https://www.orthodb.org/v10?query=44122at50557	Protoporphyrinogen oxidase
44226at50557	Complete	SUPER_X	779603	785426	+	905.2	470	https://www.orthodb.org/v10?query=44226at50557	negative elongation factor B
44288at50557	Duplicated	SUPER_X	35550821	35549079	-	663.7	397	https://www.orthodb.org/v10?query=44288at50557	60S ribosomal export protein NMD3
44288at50557	Duplicated	SUPER_GRC2	24192887	24194819	+	672.9	395	https://www.orthodb.org/v10?query=44288at50557	60S ribosomal export protein NMD3
44720at50557	Complete	SUPER_X	16926155	16927861	+	702.1	410	https://www.orthodb.org/v10?query=44720at50557	puff-specific protein Bx42
44960at50557	Duplicated	SUPER_GRC1	20579512	20585203	+	503.4	345	https://www.orthodb.org/v10?query=44960at50557	KDEL motif-containing protein 1
44960at50557	Duplicated	SUPER_1	70067642	70066015	-	502.0	329	https://www.orthodb.org/v10?query=44960at50557	KDEL motif-containing protein 1
45196at50557	Complete	SUPER_3	31030755	31032755	+	510.9	371	https://www.orthodb.org/v10?query=45196at50557	intraflagellar transport protein 56
45204at50557	Complete	SUPER_3	47027879	47029663	+	442.7	262	https://www.orthodb.org/v10?query=45204at50557	polycomb protein Scm
45272at50557	Complete	SUPER_X	53058602	53050390	-	681.6	429	https://www.orthodb.org/v10?query=45272at50557	sphingosine-1-phosphate lyase
45419at50557	Complete	SUPER_3	45713623	45699962	-	493.7	444	https://www.orthodb.org/v10?query=45419at50557	B-cell lymphoma/leukemia 11A
45452at50557	Duplicated	SUPER_1	15973865	15976057	+	609.6	390	https://www.orthodb.org/v10?query=45452at50557	sorting nexin-2
45452at50557	Duplicated	SUPER_GRC1	5691971	5695167	+	568.2	388	https://www.orthodb.org/v10?query=45452at50557	sorting nexin-2
45491at50557	Complete	SUPER_3	19982327	19923601	-	729.0	451	https://www.orthodb.org/v10?query=45491at50557	Amyloidogenic glycoprotein
45533at50557	Duplicated	SUPER_X	1887613	1889295	+	511.9	352	https://www.orthodb.org/v10?query=45533at50557	tRNA (guanine(10)-N2)-methyltransferase homolog
45533at50557	Duplicated	SUPER_GRC2	30682448	30686087	+	491.2	352	https://www.orthodb.org/v10?query=45533at50557	tRNA (guanine(10)-N2)-methyltransferase homolog
45670at50557	Complete	SUPER_3	35171696	35169562	-	836.3	474	https://www.orthodb.org/v10?query=45670at50557	signal recognition particle receptor subunit alpha homolog
45914at50557	Complete	SUPER_2	34401208	34399432	-	472.7	455	https://www.orthodb.org/v10?query=45914at50557	putative RNA exonuclease NEF-sp
45935at50557	Duplicated	SUPER_GRC1_unloc_1	776083	773103	-	725.1	413	https://www.orthodb.org/v10?query=45935at50557	serine proteinase stubble
45935at50557	Duplicated	SUPER_3	38108858	38104363	-	700.8	413	https://www.orthodb.org/v10?query=45935at50557	serine proteinase stubble
45940at50557	Complete	SUPER_X	3799108	3795408	-	732.5	443	https://www.orthodb.org/v10?query=45940at50557	protein sel-1 homolog 1
45990at50557	Complete	SUPER_2	43180281	43171151	-	511.2	387	https://www.orthodb.org/v10?query=45990at50557	Phosphoacetylglucosamine mutase
46367at50557	Complete	SUPER_2	34010339	34039132	+	452.8	397	https://www.orthodb.org/v10?query=46367at50557	protein scabrous
46514at50557	Duplicated	SUPER_3	47806678	47804865	-	829.0	439	https://www.orthodb.org/v10?query=46514at50557	Signal recognition particle 54 kDa protein
46514at50557	Duplicated	SUPER_GRC2	1630136	1632286	+	800.0	428	https://www.orthodb.org/v10?query=46514at50557	Signal recognition particle 54 kDa protein
46658at50557	Duplicated	SUPER_1	13075217	13077208	+	775.4	372	https://www.orthodb.org/v10?query=46658at50557	putative ATP-dependent RNA helicase me31b
46658at50557	Duplicated	SUPER_GRC1	28047169	28036599	-	749.0	372	https://www.orthodb.org/v10?query=46658at50557	putative ATP-dependent RNA helicase me31b
46888at50557	Complete	SUPER_GRC2	22745215	22761635	+	650.0	435	https://www.orthodb.org/v10?query=46888at50557	collagen type IV alpha-3-binding protein
46918at50557	Duplicated	SUPER_GRC2	29814537	29812478	-	443.9	264	https://www.orthodb.org/v10?query=46918at50557	serrate RNA effector molecule homolog isoform X1
46918at50557	Duplicated	SUPER_1	59572756	59568832	-	438.4	264	https://www.orthodb.org/v10?query=46918at50557	serrate RNA effector molecule homolog isoform X1
46955at50557	Complete	SUPER_1	31199306	31197296	-	362.8	352	https://www.orthodb.org/v10?query=46955at50557	mini-chromosome maintenance complex-binding protein
46968at50557	Complete	SUPER_X	47357973	47360247	+	742.8	475	https://www.orthodb.org/v10?query=46968at50557	MAU2 chromatid cohesion factor homolog
47100at50557	Duplicated	SUPER_1	30074469	30080992	+	720.1	384	https://www.orthodb.org/v10?query=47100at50557	Rab GDP dissociation inhibitor
47100at50557	Duplicated	SUPER_GRC1	29250211	29252322	+	719.8	384	https://www.orthodb.org/v10?query=47100at50557	Rab GDP dissociation inhibitor
47233at50557	Complete	SUPER_X	3241664	3247229	+	460.1	384	https://www.orthodb.org/v10?query=47233at50557	DET1 homolog
47258at50557	Duplicated	SUPER_X	60478996	60482036	+	856.0	525	https://www.orthodb.org/v10?query=47258at50557	splicing factor 3A subunit 1
47258at50557	Duplicated	SUPER_GRC1	17551077	17553846	+	769.0	525	https://www.orthodb.org/v10?query=47258at50557	splicing factor 3A subunit 1
47269at50557	Duplicated	SUPER_GRC2	32230716	32218646	-	482.7	338	https://www.orthodb.org/v10?query=47269at50557	COP9 signalosome complex subunit 3
47269at50557	Duplicated	SUPER_3	50646516	50642112	-	463.4	338	https://www.orthodb.org/v10?query=47269at50557	COP9 signalosome complex subunit 3
47270at50557	Complete	SUPER_3	23036703	23034125	-	545.7	341	https://www.orthodb.org/v10?query=47270at50557	N-acetylglucosaminyl-phosphatidylinositol biosynthetic protein
47330at50557	Complete	SUPER_X	63344710	63336212	-	570.0	511	https://www.orthodb.org/v10?query=47330at50557	chondroitin sulfate synthase 2
47489at50557	Duplicated	SUPER_GRC2	1049717	1051494	+	518.0	336	https://www.orthodb.org/v10?query=47489at50557	tRNA-dihydrouridine(20) synthase 
47489at50557	Duplicated	SUPER_X	27818886	27821460	+	519.1	335	https://www.orthodb.org/v10?query=47489at50557	tRNA-dihydrouridine(20) synthase 
47520at50557	Complete	SUPER_X	27983286	27987255	+	473.6	240	https://www.orthodb.org/v10?query=47520at50557	Zinc finger, CCCH-type
48053at50557	Duplicated	SUPER_2	33426416	33424573	-	740.1	416	https://www.orthodb.org/v10?query=48053at50557	pre-mRNA-processing factor 19
48053at50557	Duplicated	SUPER_GRC1	25550126	25552111	+	714.7	416	https://www.orthodb.org/v10?query=48053at50557	pre-mRNA-processing factor 19
48126at50557	Complete	SUPER_3	47282645	47281451	-	453.3	239	https://www.orthodb.org/v10?query=48126at50557	rRNA adenine N(6)-methyltransferase
48331at50557	Complete	SUPER_X	10134462	10126379	-	558.0	375	https://www.orthodb.org/v10?query=48331at50557	pyruvate dehydrogenase 
48378at50557	Duplicated	SUPER_X	51454074	51455849	+	445.6	343	https://www.orthodb.org/v10?query=48378at50557	kanadaptin
48378at50557	Duplicated	SUPER_GRC2	33587809	33585433	-	409.3	343	https://www.orthodb.org/v10?query=48378at50557	kanadaptin
48450at50557	Complete	SUPER_2	1002752	998885	-	713.5	409	https://www.orthodb.org/v10?query=48450at50557	Eukaryotic translation initiation factor 3 subunit L
48837at50557	Duplicated	SUPER_2	51813823	51807759	-	400.0	255	https://www.orthodb.org/v10?query=48837at50557	PDZ domain
48837at50557	Duplicated	SUPER_GRC2	14412127	14415527	+	382.3	246	https://www.orthodb.org/v10?query=48837at50557	PDZ domain
48864at50557	Complete	SUPER_X	19694157	19696155	+	415.4	328	https://www.orthodb.org/v10?query=48864at50557	rabenosyn-5
48986at50557	Complete	SUPER_X	22501688	22503779	+	572.9	358	https://www.orthodb.org/v10?query=48986at50557	protein GPR107
49092at50557	Complete	SUPER_2	11542077	11543779	+	738.9	410	https://www.orthodb.org/v10?query=49092at50557	mitochondrial-processing peptidase subunit alpha
49139at50557	Complete	SUPER_3	1732549	1739478	+	541.0	554	https://www.orthodb.org/v10?query=49139at50557	E3 UFM1-protein ligase 1 homolog
49306at50557	Duplicated	SUPER_1	31441350	31443600	+	269.9	422	https://www.orthodb.org/v10?query=49306at50557	O-acyltransferase WSD1, C-terminal
49306at50557	Duplicated	SUPER_GRC1	5285366	5293662	+	291.9	410	https://www.orthodb.org/v10?query=49306at50557	O-acyltransferase WSD1, C-terminal
49370at50557	Complete	SUPER_1	55589856	55587828	-	786.2	460	https://www.orthodb.org/v10?query=49370at50557	U4/U6 small nuclear ribonucleoprotein Prp4
49600at50557	Complete	SUPER_1	69629730	69627559	-	322.1	255	https://www.orthodb.org/v10?query=49600at50557	epsilon-sarcoglycan isoform X1
49665at50557	Complete	SUPER_3	38781010	38741533	-	711.3	463	https://www.orthodb.org/v10?query=49665at50557	nuclear protein localization protein 4 homolog
49780at50557	Duplicated	SUPER_GRC2	22501952	22499419	-	741.3	440	https://www.orthodb.org/v10?query=49780at50557	putative RNA-binding protein 15
49780at50557	Duplicated	SUPER_2	14158103	14155940	-	761.0	425	https://www.orthodb.org/v10?query=49780at50557	putative RNA-binding protein 15
49780at50557	Duplicated	SUPER_2	12055680	12052997	-	690.5	418	https://www.orthodb.org/v10?query=49780at50557	putative RNA-binding protein 15
50275at50557	Complete	SUPER_1	28652366	28642634	-	472.9	329	https://www.orthodb.org/v10?query=50275at50557	junctophilin-1 isoform X1
50478at50557	Complete	SUPER_X	10383669	10385090	+	538.9	332	https://www.orthodb.org/v10?query=50478at50557	probable phenylalanine--tRNA ligase, mitochondrial
50493at50557	Duplicated	SUPER_1	51976359	51983120	+	468.1	332	https://www.orthodb.org/v10?query=50493at50557	vacuolar fusion protein MON1 homolog A
50493at50557	Duplicated	SUPER_GRC1	28398678	28395372	-	454.4	332	https://www.orthodb.org/v10?query=50493at50557	vacuolar fusion protein MON1 homolog A
50572at50557	Complete	SUPER_3	48803294	48804814	+	606.9	333	https://www.orthodb.org/v10?query=50572at50557	mitochondrial chaperone BCS1
50585at50557	Complete	SUPER_2	19445628	19444127	-	527.6	312	https://www.orthodb.org/v10?query=50585at50557	PRKCA-binding protein isoform X1
50587at50557	Duplicated	SUPER_X	15998827	16000665	+	678.4	389	https://www.orthodb.org/v10?query=50587at50557	TBC1 domain family member 22B
50587at50557	Duplicated	SUPER_GRC2	21081501	21070871	-	595.3	350	https://www.orthodb.org/v10?query=50587at50557	TBC1 domain family member 22B
50853at50557	Duplicated	SUPER_2	20574417	20575785	+	578.2	353	https://www.orthodb.org/v10?query=50853at50557	hydroxymethylglutaryl-CoA synthase 1
50853at50557	Duplicated	SUPER_GRC1	34089923	34091291	+	572.4	353	https://www.orthodb.org/v10?query=50853at50557	hydroxymethylglutaryl-CoA synthase 1
51049at50557	Complete	SUPER_2	52320857	52323207	+	543.0	333	https://www.orthodb.org/v10?query=51049at50557	fumarylacetoacetase
51073at50557	Complete	SUPER_X	51321905	51324077	+	361.5	256	https://www.orthodb.org/v10?query=51073at50557	mRNA cap guanine-N7 methyltransferase
51335at50557	Complete	SUPER_X	23591322	23526535	-	391.1	237	https://www.orthodb.org/v10?query=51335at50557	transcriptional enhancer factor TEF-1 isoform X1
51542at50557	Duplicated	SUPER_GRC2	11725737	11724137	-	406.7	301	https://www.orthodb.org/v10?query=51542at50557	Origin recognition complex subunit 4
51542at50557	Duplicated	SUPER_3	39069025	39070594	+	367.4	284	https://www.orthodb.org/v10?query=51542at50557	Origin recognition complex subunit 4
51637at50557	Complete	SUPER_X	62421113	62418929	-	447.0	388	https://www.orthodb.org/v10?query=51637at50557	PDZ domain-containing protein 8
51851at50557	Duplicated	SUPER_GRC2	22344964	22343500	-	775.0	405	https://www.orthodb.org/v10?query=51851at50557	probable 26S proteasome non-ATPase regulatory subunit 3
51851at50557	Duplicated	SUPER_1	19092878	19091423	-	781.0	398	https://www.orthodb.org/v10?query=51851at50557	probable 26S proteasome non-ATPase regulatory subunit 3
51947at50557	Complete	SUPER_3	29772713	29796708	+	632.1	341	https://www.orthodb.org/v10?query=51947at50557	Neurotransmitter-gated ion-channel
52049at50557	Complete	SUPER_1	48630574	48629281	-	305.0	324	https://www.orthodb.org/v10?query=52049at50557	zinc finger MYND domain-containing protein 10
52437at50557	Duplicated	SUPER_1	23508935	23504020	-	581.3	344	https://www.orthodb.org/v10?query=52437at50557	UPF0183 protein CG7083
52437at50557	Duplicated	SUPER_GRC2	14353690	14355193	+	531.0	322	https://www.orthodb.org/v10?query=52437at50557	UPF0183 protein CG7083
52579at50557	Duplicated	SUPER_GRC1	24917828	24919520	+	618.1	392	https://www.orthodb.org/v10?query=52579at50557	Vang-like protein
52579at50557	Duplicated	SUPER_1	18267810	18266131	-	608.9	392	https://www.orthodb.org/v10?query=52579at50557	Vang-like protein
52631at50557	Complete	SUPER_X	61310279	61318511	+	458.8	299	https://www.orthodb.org/v10?query=52631at50557	Branched-chain-amino-acid aminotransferase
52636at50557	Duplicated	SUPER_2	32889803	32891645	+	367.6	352	https://www.orthodb.org/v10?query=52636at50557	translation initiation factor eIF-2B subunit gamma
52636at50557	Duplicated	SUPER_GRC2	32147316	32149050	+	360.5	352	https://www.orthodb.org/v10?query=52636at50557	translation initiation factor eIF-2B subunit gamma
52688at50557	Duplicated	SUPER_3	42215231	42217190	+	425.9	359	https://www.orthodb.org/v10?query=52688at50557	neurotactin
52688at50557	Duplicated	SUPER_GRC2	24336363	24334461	-	409.2	352	https://www.orthodb.org/v10?query=52688at50557	neurotactin
52703at50557	Duplicated	SUPER_2	33086936	33084390	-	677.7	351	https://www.orthodb.org/v10?query=52703at50557	actin-related protein 3
52703at50557	Duplicated	SUPER_GRC2	22315652	22317241	+	646.8	351	https://www.orthodb.org/v10?query=52703at50557	actin-related protein 3
52703at50557	Duplicated	SUPER_GRC2	22317817	22319074	+	625.6	311	https://www.orthodb.org/v10?query=52703at50557	actin-related protein 3
52845at50557	Complete	SUPER_1	15587187	15585021	-	427.6	326	https://www.orthodb.org/v10?query=52845at50557	ran GTPase-activating protein 1
52925at50557	Complete	SUPER_1	35982229	35980607	-	683.7	347	https://www.orthodb.org/v10?query=52925at50557	H/ACA ribonucleoprotein complex subunit 4
53033at50557	Complete	SUPER_1	34938078	34936446	-	288.6	283	https://www.orthodb.org/v10?query=53033at50557	la-related protein 7
53123at50557	Duplicated	SUPER_GRC1	22820912	22822587	+	392.6	220	https://www.orthodb.org/v10?query=53123at50557	vacuolar protein sorting-associated protein 26B-like
53123at50557	Duplicated	SUPER_2	12435484	12409253	-	392.3	218	https://www.orthodb.org/v10?query=53123at50557	vacuolar protein sorting-associated protein 26B-like
53250at50557	Duplicated	SUPER_3	25034468	25030748	-	376.7	342	https://www.orthodb.org/v10?query=53250at50557	Eukaryotic translation initiation factor 2A
53250at50557	Duplicated	SUPER_GRC1	20102250	20104307	+	345.5	342	https://www.orthodb.org/v10?query=53250at50557	Eukaryotic translation initiation factor 2A
53261at50557	Complete	SUPER_2	38226830	38224164	-	705.9	433	https://www.orthodb.org/v10?query=53261at50557	SUMO-activating enzyme subunit 2
53388at50557	Complete	SUPER_X	6540637	6537728	-	584.4	348	https://www.orthodb.org/v10?query=53388at50557	multifunctional protein ADE2
53583at50557	Complete	SUPER_X	12763031	12761643	-	608.4	358	https://www.orthodb.org/v10?query=53583at50557	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit
53875at50557	Complete	SUPER_1	41867972	41869261	+	209.6	204	https://www.orthodb.org/v10?query=53875at50557	DNA fragmentation factor subunit beta
53938at50557	Complete	SUPER_3	22948660	22946657	-	624.7	459	https://www.orthodb.org/v10?query=53938at50557	Mannosyltransferase
54056at50557	Duplicated	SUPER_1	64819732	64828831	+	392.6	309	https://www.orthodb.org/v10?query=54056at50557	myb protein
54056at50557	Duplicated	SUPER_GRC2	34531546	34524530	-	400.2	291	https://www.orthodb.org/v10?query=54056at50557	myb protein
54067at50557	Complete	SUPER_1	53629112	53645933	+	563.9	379	https://www.orthodb.org/v10?query=54067at50557	Ras guanine nucleotide exchange factor domain superfamily
54419at50557	Complete	SUPER_1	3235966	3238991	+	364.0	345	https://www.orthodb.org/v10?query=54419at50557	equilibrative nucleoside transporter 4
54603at50557	Duplicated	SUPER_2	8314620	8313024	-	796.6	482	https://www.orthodb.org/v10?query=54603at50557	leucine-rich repeat protein soc-2 homolog
54603at50557	Duplicated	SUPER_GRC2	21576927	21575355	-	770.8	460	https://www.orthodb.org/v10?query=54603at50557	leucine-rich repeat protein soc-2 homolog
54757at50557	Complete	SUPER_X	28023065	28059652	+	304.7	223	https://www.orthodb.org/v10?query=54757at50557	Hedgehog protein
54898at50557	Duplicated	SUPER_1	31791377	31790176	-	606.2	321	https://www.orthodb.org/v10?query=54898at50557	COP9 signalosome complex subunit 4
54898at50557	Duplicated	SUPER_GRC1	6642294	6640952	-	565.8	305	https://www.orthodb.org/v10?query=54898at50557	COP9 signalosome complex subunit 4
55062at50557	Complete	SUPER_3	26107444	26094971	-	407.3	321	https://www.orthodb.org/v10?query=55062at50557	Signal recognition particle subunit SRP68
55303at50557	Duplicated	SUPER_1	61725385	61723993	-	455.2	338	https://www.orthodb.org/v10?query=55303at50557	pyridine nucleotide-disulfide oxidoreductase domain-containing protein 1
55303at50557	Duplicated	SUPER_GRC1	28252722	28254156	+	461.8	332	https://www.orthodb.org/v10?query=55303at50557	pyridine nucleotide-disulfide oxidoreductase domain-containing protein 1
55309at50557	Duplicated	SUPER_1	14348608	14347486	-	416.3	242	https://www.orthodb.org/v10?query=55309at50557	protoheme IX farnesyltransferase, mitochondrial
55309at50557	Duplicated	SUPER_GRC1	7916181	7917324	+	368.2	229	https://www.orthodb.org/v10?query=55309at50557	protoheme IX farnesyltransferase, mitochondrial
55628at50557	Duplicated	SUPER_GRC2	18969357	18967240	-	296.7	303	https://www.orthodb.org/v10?query=55628at50557	coiled-coil domain-containing protein 22 homolog
55628at50557	Duplicated	SUPER_1	46197176	46195032	-	282.4	280	https://www.orthodb.org/v10?query=55628at50557	coiled-coil domain-containing protein 22 homolog
55692at50557	Duplicated	SUPER_GRC2	33621013	33619374	-	579.3	330	https://www.orthodb.org/v10?query=55692at50557	Eukaryotic translation initiation factor 3 subunit E
55692at50557	Duplicated	SUPER_2	52814672	52817338	+	537.4	326	https://www.orthodb.org/v10?query=55692at50557	Eukaryotic translation initiation factor 3 subunit E
55720at50557	Complete	SUPER_1	64187668	64185361	-	363.3	269	https://www.orthodb.org/v10?query=55720at50557	Arginyl-tRNA--protein transferase 1
55830at50557	Complete	SUPER_X	5989981	5991683	+	356.4	302	https://www.orthodb.org/v10?query=55830at50557	U3 small nucleolar RNA-interacting protein 2
55950at50557	Complete	SUPER_3	47829845	47833619	+	670.2	421	https://www.orthodb.org/v10?query=55950at50557	beta-catenin-like protein 1
56026at50557	Complete	SUPER_2	14139204	14132999	-	652.6	371	https://www.orthodb.org/v10?query=56026at50557	Transcription initiation factor TFIID subunit 6
56099at50557	Complete	SUPER_X	61187543	61189088	+	664.7	396	https://www.orthodb.org/v10?query=56099at50557	DDB1- and CUL4-associated factor 13
56276at50557	Duplicated	SUPER_1	55106017	55104610	-	579.4	343	https://www.orthodb.org/v10?query=56276at50557	glutaryl-CoA dehydrogenase, mitochondrial
56276at50557	Duplicated	SUPER_GRC1	7573680	7575145	+	560.0	343	https://www.orthodb.org/v10?query=56276at50557	glutaryl-CoA dehydrogenase, mitochondrial
56752at50557	Duplicated	SUPER_X	3411458	3381201	-	583.0	349	https://www.orthodb.org/v10?query=56752at50557	WD40-repeat-containing domain
56752at50557	Duplicated	SUPER_X	3359363	3363931	+	582.8	349	https://www.orthodb.org/v10?query=56752at50557	WD40-repeat-containing domain
56796at50557	Complete	SUPER_3	26847384	26849061	+	478.1	303	https://www.orthodb.org/v10?query=56796at50557	Heparan-sulfate 6-O-sulfotransferase
56896at50557	Complete	SUPER_1	73000613	73005573	+	462.0	574	https://www.orthodb.org/v10?query=56896at50557	integrator complex subunit 8
