# BUSCO version is: 5.7.0 
# The lineage dataset is: insecta_odb10 (Creation date: 2020-09-10, number of genomes: 75, number of BUSCOs: 1367)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
40260at50557	Duplicated	SUPER_GRC2	82857121	82834778	-	695.3	369	https://www.orthodb.org/v10?query=40260at50557	Muscle LIM protein Mlp84B
40442at50557	Duplicated	SUPER_3	48431696	48434049	+	486.7	388	https://www.orthodb.org/v10?query=40442at50557	BTB/POZ domain-containing protein 17
40442at50557	Duplicated	SUPER_GRC1	70582591	70580899	-	444.3	388	https://www.orthodb.org/v10?query=40442at50557	BTB/POZ domain-containing protein 17
40757at50557	Duplicated	SUPER_3	13921802	13924012	+	671.5	438	https://www.orthodb.org/v10?query=40757at50557	Actin-related protein 8
40757at50557	Duplicated	SUPER_GRC1	43332471	43334791	+	663.0	432	https://www.orthodb.org/v10?query=40757at50557	Actin-related protein 8
41050at50557	Complete	SUPER_2	29922580	29918885	-	636.3	351	https://www.orthodb.org/v10?query=41050at50557	Leucine-rich repeat
41065at50557	Complete	SUPER_3	29190982	29193203	+	526.3	356	https://www.orthodb.org/v10?query=41065at50557	dnaJ homolog subfamily C member 3
41272at50557	Duplicated	SUPER_GRC2	85805209	85806735	+	507.3	281	https://www.orthodb.org/v10?query=41272at50557	Nuclear hormone receptor
41272at50557	Duplicated	SUPER_1	9294232	9287138	-	505.2	281	https://www.orthodb.org/v10?query=41272at50557	Nuclear hormone receptor
41272at50557	Duplicated	SUPER_GRC1	33689445	33691272	+	485.6	281	https://www.orthodb.org/v10?query=41272at50557	Nuclear hormone receptor
41390at50557	Complete	SUPER_X	38593596	38595192	+	144.9	150	https://www.orthodb.org/v10?query=41390at50557	nuclear hormone receptor HR78 isoform X1
41499at50557	Duplicated	SUPER_2	51349077	51351819	+	935.6	547	https://www.orthodb.org/v10?query=41499at50557	FACT complex subunit SSRP1
41499at50557	Duplicated	SUPER_GRC2	71564020	71561594	-	911.2	547	https://www.orthodb.org/v10?query=41499at50557	FACT complex subunit SSRP1
41512at50557	Duplicated	SUPER_2	25771432	25782565	+	852.3	665	https://www.orthodb.org/v10?query=41512at50557	staphylococcal nuclease domain-containing protein 1
41512at50557	Duplicated	SUPER_GRC1	20035319	20025580	-	766.5	574	https://www.orthodb.org/v10?query=41512at50557	staphylococcal nuclease domain-containing protein 1
41520at50557	Complete	SUPER_X	48579813	48581852	+	452.7	377	https://www.orthodb.org/v10?query=41520at50557	DNA-directed RNA polymerase III subunit RPC3
41605at50557	Complete	SUPER_GRC1	71454608	71452668	-	320.6	323	https://www.orthodb.org/v10?query=41605at50557	RNA polymerase I-specific transcription initiation factor RRN3
41619at50557	Complete	SUPER_1	36601631	36624085	+	714.2	430	https://www.orthodb.org/v10?query=41619at50557	probable ATP-dependent RNA helicase DDX56
41755at50557	Duplicated	SUPER_1	15962587	15965137	+	383.0	351	https://www.orthodb.org/v10?query=41755at50557	2-phosphoxylose phosphatase 1
41755at50557	Duplicated	SUPER_GRC1	8848783	8850670	+	369.0	350	https://www.orthodb.org/v10?query=41755at50557	2-phosphoxylose phosphatase 1
41766at50557	Duplicated	SUPER_X	56719279	56714435	-	868.1	444	https://www.orthodb.org/v10?query=41766at50557	uncharacterized F-box/LRR-repeat protein C02F5.7 isoform X1
41766at50557	Duplicated	SUPER_GRC2	31787854	31790333	+	867.2	444	https://www.orthodb.org/v10?query=41766at50557	uncharacterized F-box/LRR-repeat protein C02F5.7 isoform X1
41868at50557	Duplicated	SUPER_GRC2	5746182	5747587	+	305.5	246	https://www.orthodb.org/v10?query=41868at50557	uncharacterized protein LOC108026435
41868at50557	Duplicated	SUPER_X	34629100	34630582	+	302.3	246	https://www.orthodb.org/v10?query=41868at50557	uncharacterized protein LOC108026435
41892at50557	Complete	SUPER_1	83170545	83172834	+	834.5	580	https://www.orthodb.org/v10?query=41892at50557	engulfment and cell motility protein 1
41907at50557	Complete	SUPER_3	11364779	11366578	+	656.0	391	https://www.orthodb.org/v10?query=41907at50557	General transcription factor IIH subunit 4
42026at50557	Duplicated	SUPER_GRC1	60844932	60843155	-	675.2	422	https://www.orthodb.org/v10?query=42026at50557	uncharacterized aarF domain-containing protein kinase 1
42026at50557	Duplicated	SUPER_1	41287996	41289918	+	672.8	409	https://www.orthodb.org/v10?query=42026at50557	uncharacterized aarF domain-containing protein kinase 1
42153at50557	Duplicated	SUPER_GRC1	54431024	54433710	+	942.7	513	https://www.orthodb.org/v10?query=42153at50557	Major facilitator superfamily domain-containing protein 6
42153at50557	Duplicated	SUPER_1	93851572	93854365	+	968.3	512	https://www.orthodb.org/v10?query=42153at50557	Major facilitator superfamily domain-containing protein 6
42193at50557	Duplicated	SUPER_1	7273556	7275476	+	676.3	413	https://www.orthodb.org/v10?query=42193at50557	peptidyl-prolyl cis-trans isomerase-like 2
42193at50557	Duplicated	SUPER_GRC2	29580242	29578447	-	674.2	413	https://www.orthodb.org/v10?query=42193at50557	peptidyl-prolyl cis-trans isomerase-like 2
42255at50557	Complete	SUPER_2	31857555	31859322	+	444.3	358	https://www.orthodb.org/v10?query=42255at50557	lysophospholipid acyltransferase 5
42324at50557	Complete	SUPER_3	19988698	19973836	-	156.9	120	https://www.orthodb.org/v10?query=42324at50557	Zinc finger C2H2 superfamily
42371at50557	Complete	SUPER_1	74068470	74074527	+	736.8	450	https://www.orthodb.org/v10?query=42371at50557	WD40-repeat-containing domain
42415at50557	Complete	SUPER_X	32672154	32673648	+	707.7	408	https://www.orthodb.org/v10?query=42415at50557	splicing factor 3A subunit 3
42556at50557	Complete	SUPER_1	71219766	71221858	+	674.7	399	https://www.orthodb.org/v10?query=42556at50557	Coatomer subunit delta
42594at50557	Complete	SUPER_GRC1	60094035	60101995	+	425.1	378	https://www.orthodb.org/v10?query=42594at50557	Cytochrome b5-like heme/steroid binding domain
42648at50557	Complete	SUPER_2	43065593	43063359	-	528.9	347	https://www.orthodb.org/v10?query=42648at50557	Leucine-rich repeat
42720at50557	Duplicated	SUPER_GRC2	36111397	36108187	-	619.6	481	https://www.orthodb.org/v10?query=42720at50557	calcium homeostasis endoplasmic reticulum protein
42720at50557	Duplicated	SUPER_2	1415583	1405829	-	553.5	413	https://www.orthodb.org/v10?query=42720at50557	calcium homeostasis endoplasmic reticulum protein
42752at50557	Duplicated	SUPER_X	17350331	17342502	-	311.3	277	https://www.orthodb.org/v10?query=42752at50557	Ankyrin repeat-containing domain
42752at50557	Duplicated	SUPER_GRC2	56888411	56897813	+	305.8	276	https://www.orthodb.org/v10?query=42752at50557	Ankyrin repeat-containing domain
42752at50557	Duplicated	SUPER_GRC1	36203623	36201246	-	302.0	275	https://www.orthodb.org/v10?query=42752at50557	Ankyrin repeat-containing domain
42982at50557	Duplicated	SUPER_GRC1	42042510	42036542	-	406.5	364	https://www.orthodb.org/v10?query=42982at50557	RUN domain-containing protein 1
42982at50557	Duplicated	SUPER_1	35470576	35472652	+	380.7	356	https://www.orthodb.org/v10?query=42982at50557	RUN domain-containing protein 1
43010at50557	Duplicated	SUPER_X	25703816	25778072	+	683.4	454	https://www.orthodb.org/v10?query=43010at50557	RUN and FYVE domain-containing protein 2 isoform X1
43010at50557	Duplicated	SUPER_GRC1	22627338	22623485	-	637.4	454	https://www.orthodb.org/v10?query=43010at50557	RUN and FYVE domain-containing protein 2 isoform X1
43121at50557	Complete	SUPER_GRC2	8512934	8523563	+	1425.0	431	https://www.orthodb.org/v10?query=43121at50557	WD40-repeat-containing domain
43141at50557	Duplicated	SUPER_2	43253250	43250420	-	463.8	303	https://www.orthodb.org/v10?query=43141at50557	Sugar phosphate exchanger 2
43141at50557	Duplicated	SUPER_GRC2	43025753	43028865	+	441.1	303	https://www.orthodb.org/v10?query=43141at50557	Sugar phosphate exchanger 2
43141at50557	Duplicated	SUPER_GRC1	58861739	58864922	+	438.5	303	https://www.orthodb.org/v10?query=43141at50557	Sugar phosphate exchanger 2
43141at50557	Duplicated	SUPER_GRC1	71879538	71877121	-	416.7	303	https://www.orthodb.org/v10?query=43141at50557	Sugar phosphate exchanger 2
43304at50557	Duplicated	SUPER_2	15938837	15931117	-	511.6	361	https://www.orthodb.org/v10?query=43304at50557	ATP-dependent RNA helicase DDX24
43304at50557	Duplicated	SUPER_GRC1	50616070	50614039	-	506.0	357	https://www.orthodb.org/v10?query=43304at50557	ATP-dependent RNA helicase DDX24
43374at50557	Complete	SUPER_GRC1	1149414	1145451	-	705.7	387	https://www.orthodb.org/v10?query=43374at50557	V-type proton ATPase subunit H
43508at50557	Duplicated	SUPER_X	63521475	63512817	-	636.8	435	https://www.orthodb.org/v10?query=43508at50557	Zinc finger, RING/FYVE/PHD-type
43508at50557	Duplicated	SUPER_GRC2	63756790	63759831	+	603.5	434	https://www.orthodb.org/v10?query=43508at50557	Zinc finger, RING/FYVE/PHD-type
43508at50557	Duplicated	SUPER_GRC2	3459716	3454962	-	576.2	434	https://www.orthodb.org/v10?query=43508at50557	Zinc finger, RING/FYVE/PHD-type
43553at50557	Duplicated	SUPER_GRC1	25879724	25877663	-	484.7	333	https://www.orthodb.org/v10?query=43553at50557	WD40-repeat-containing domain
43553at50557	Duplicated	SUPER_X	21938702	21940658	+	465.4	333	https://www.orthodb.org/v10?query=43553at50557	WD40-repeat-containing domain
43564at50557	Duplicated	SUPER_2	52909490	52908241	-	619.4	302	https://www.orthodb.org/v10?query=43564at50557	Voltage-gated potassium channel
43564at50557	Duplicated	SUPER_GRC1	52545108	52543992	-	616.1	302	https://www.orthodb.org/v10?query=43564at50557	Voltage-gated potassium channel
43564at50557	Duplicated	SUPER_GRC1	77271149	77269032	-	604.5	302	https://www.orthodb.org/v10?query=43564at50557	Voltage-gated potassium channel
43679at50557	Complete	SUPER_2	18341452	18339162	-	411.9	498	https://www.orthodb.org/v10?query=43679at50557	anaphase-promoting complex subunit 5
43719at50557	Complete	SUPER_X	38393178	38391219	-	557.8	336	https://www.orthodb.org/v10?query=43719at50557	WD40-repeat-containing domain
43881at50557	Duplicated	SUPER_2	42451953	42446265	-	596.7	450	https://www.orthodb.org/v10?query=43881at50557	protein RFT1 homolog
43881at50557	Duplicated	SUPER_GRC1	61255822	61253553	-	552.4	450	https://www.orthodb.org/v10?query=43881at50557	protein RFT1 homolog
43881at50557	Duplicated	SUPER_GRC2	37439774	37449207	+	592.5	433	https://www.orthodb.org/v10?query=43881at50557	protein RFT1 homolog
43881at50557	Duplicated	SUPER_GRC2	69579132	69581093	+	553.9	418	https://www.orthodb.org/v10?query=43881at50557	protein RFT1 homolog
43931at50557	Duplicated	SUPER_X	37628321	37630726	+	832.1	540	https://www.orthodb.org/v10?query=43931at50557	protein SDA1 homolog
43931at50557	Duplicated	SUPER_GRC2	27468046	27465633	-	793.0	540	https://www.orthodb.org/v10?query=43931at50557	protein SDA1 homolog
43942at50557	Duplicated	SUPER_X	37136555	37133470	-	400.7	342	https://www.orthodb.org/v10?query=43942at50557	dynactin subunit 4
43942at50557	Duplicated	SUPER_GRC1	46625804	46627575	+	372.1	327	https://www.orthodb.org/v10?query=43942at50557	dynactin subunit 4
43942at50557	Duplicated	SUPER_GRC2	26959108	26957334	-	359.6	327	https://www.orthodb.org/v10?query=43942at50557	dynactin subunit 4
43942at50557	Duplicated	SUPER_GRC2	56639103	56640913	+	371.5	326	https://www.orthodb.org/v10?query=43942at50557	dynactin subunit 4
44088at50557	Duplicated	SUPER_GRC1	32562365	32564691	+	440.6	462	https://www.orthodb.org/v10?query=44088at50557	nuclear pore complex protein Nup85
44088at50557	Duplicated	SUPER_1	67515632	67506169	-	515.8	461	https://www.orthodb.org/v10?query=44088at50557	nuclear pore complex protein Nup85
44122at50557	Duplicated	SUPER_X	23236389	23237787	+	402.3	346	https://www.orthodb.org/v10?query=44122at50557	Protoporphyrinogen oxidase
44122at50557	Duplicated	SUPER_GRC1	40770459	40771853	+	368.4	344	https://www.orthodb.org/v10?query=44122at50557	Protoporphyrinogen oxidase
44226at50557	Complete	SUPER_X	205343	194889	-	905.4	470	https://www.orthodb.org/v10?query=44226at50557	negative elongation factor B
44288at50557	Duplicated	SUPER_X	10845472	10847217	+	662.4	397	https://www.orthodb.org/v10?query=44288at50557	60S ribosomal export protein NMD3
44288at50557	Duplicated	SUPER_GRC1	30450499	30452431	+	672.9	395	https://www.orthodb.org/v10?query=44288at50557	60S ribosomal export protein NMD3
44720at50557	Complete	SUPER_X	59590501	59588783	-	703.8	410	https://www.orthodb.org/v10?query=44720at50557	puff-specific protein Bx42
44960at50557	Duplicated	SUPER_GRC2	85597464	85599162	+	487.2	345	https://www.orthodb.org/v10?query=44960at50557	KDEL motif-containing protein 1
44960at50557	Duplicated	SUPER_1	95916439	95918622	+	514.3	344	https://www.orthodb.org/v10?query=44960at50557	KDEL motif-containing protein 1
45196at50557	Duplicated	SUPER_3	12556441	12553406	-	508.7	371	https://www.orthodb.org/v10?query=45196at50557	intraflagellar transport protein 56
45196at50557	Duplicated	SUPER_GRC1	38181323	38183514	+	479.0	371	https://www.orthodb.org/v10?query=45196at50557	intraflagellar transport protein 56
45204at50557	Duplicated	SUPER_3	51202431	51209938	+	444.5	263	https://www.orthodb.org/v10?query=45204at50557	polycomb protein Scm
45204at50557	Duplicated	SUPER_GRC2	9064295	9062614	-	402.4	263	https://www.orthodb.org/v10?query=45204at50557	polycomb protein Scm
45272at50557	Complete	SUPER_X	18136969	18125413	-	683.7	429	https://www.orthodb.org/v10?query=45272at50557	sphingosine-1-phosphate lyase
45419at50557	Complete	SUPER_3	3419325	3442668	+	495.2	445	https://www.orthodb.org/v10?query=45419at50557	B-cell lymphoma/leukemia 11A
45452at50557	Duplicated	SUPER_3	50990596	50974323	-	551.0	377	https://www.orthodb.org/v10?query=45452at50557	sorting nexin-2
45452at50557	Duplicated	SUPER_1	84482255	84485062	+	573.5	361	https://www.orthodb.org/v10?query=45452at50557	sorting nexin-2
45491at50557	Duplicated	SUPER_GRC1	15222020	15261295	+	700.0	477	https://www.orthodb.org/v10?query=45491at50557	Amyloidogenic glycoprotein
45491at50557	Duplicated	SUPER_3	52030745	52054197	+	689.8	420	https://www.orthodb.org/v10?query=45491at50557	Amyloidogenic glycoprotein
45533at50557	Duplicated	SUPER_GRC2	31742801	31740885	-	476.3	351	https://www.orthodb.org/v10?query=45533at50557	tRNA (guanine(10)-N2)-methyltransferase homolog
45533at50557	Duplicated	SUPER_GRC2	95261347	95271799	+	497.4	350	https://www.orthodb.org/v10?query=45533at50557	tRNA (guanine(10)-N2)-methyltransferase homolog
45533at50557	Duplicated	SUPER_X	23334973	23331274	-	494.8	350	https://www.orthodb.org/v10?query=45533at50557	tRNA (guanine(10)-N2)-methyltransferase homolog
45670at50557	Duplicated	SUPER_GRC2	68563670	68565974	+	808.2	471	https://www.orthodb.org/v10?query=45670at50557	signal recognition particle receptor subunit alpha homolog
45670at50557	Duplicated	SUPER_3	50283493	50281331	-	817.9	464	https://www.orthodb.org/v10?query=45670at50557	signal recognition particle receptor subunit alpha homolog
45670at50557	Duplicated	SUPER_GRC2	91687603	91689628	+	702.4	434	https://www.orthodb.org/v10?query=45670at50557	signal recognition particle receptor subunit alpha homolog
45914at50557	Complete	SUPER_2	43178362	43232588	+	664.7	424	https://www.orthodb.org/v10?query=45914at50557	putative RNA exonuclease NEF-sp
45935at50557	Duplicated	SUPER_3	30377372	30374363	-	720.8	413	https://www.orthodb.org/v10?query=45935at50557	serine proteinase stubble
45935at50557	Duplicated	SUPER_GRC2	34803512	34800534	-	711.2	413	https://www.orthodb.org/v10?query=45935at50557	serine proteinase stubble
45940at50557	Duplicated	SUPER_X	12850928	12853183	+	737.2	443	https://www.orthodb.org/v10?query=45940at50557	protein sel-1 homolog 1
45940at50557	Duplicated	SUPER_GRC2	32925640	32928276	+	631.8	382	https://www.orthodb.org/v10?query=45940at50557	protein sel-1 homolog 1
45990at50557	Complete	SUPER_2	24400067	24393135	-	509.4	378	https://www.orthodb.org/v10?query=45990at50557	Phosphoacetylglucosamine mutase
46367at50557	Duplicated	SUPER_2	43559288	43534927	-	454.8	398	https://www.orthodb.org/v10?query=46367at50557	protein scabrous
46367at50557	Duplicated	SUPER_GRC1	67923661	67946447	+	433.4	398	https://www.orthodb.org/v10?query=46367at50557	protein scabrous
46367at50557	Duplicated	SUPER_GRC1	6419283	6446477	+	439.9	385	https://www.orthodb.org/v10?query=46367at50557	protein scabrous
46514at50557	Duplicated	SUPER_3	30255735	30257559	+	830.0	439	https://www.orthodb.org/v10?query=46514at50557	Signal recognition particle 54 kDa protein
46514at50557	Duplicated	SUPER_GRC2	80092313	80094148	+	824.5	439	https://www.orthodb.org/v10?query=46514at50557	Signal recognition particle 54 kDa protein
46514at50557	Duplicated	SUPER_GRC1	70899224	70900974	+	824.4	439	https://www.orthodb.org/v10?query=46514at50557	Signal recognition particle 54 kDa protein
46658at50557	Duplicated	SUPER_1	75180529	75182345	+	771.1	372	https://www.orthodb.org/v10?query=46658at50557	putative ATP-dependent RNA helicase me31b
46658at50557	Duplicated	SUPER_GRC2	71346965	71336091	-	732.4	372	https://www.orthodb.org/v10?query=46658at50557	putative ATP-dependent RNA helicase me31b
46888at50557	Complete	SUPER_GRC1	28500614	28508623	+	652.0	435	https://www.orthodb.org/v10?query=46888at50557	collagen type IV alpha-3-binding protein
46918at50557	Duplicated	SUPER_GRC1	22375090	22373034	-	443.9	264	https://www.orthodb.org/v10?query=46918at50557	serrate RNA effector molecule homolog isoform X1
46918at50557	Duplicated	SUPER_1	63127160	63122942	-	428.4	264	https://www.orthodb.org/v10?query=46918at50557	serrate RNA effector molecule homolog isoform X1
46955at50557	Complete	SUPER_1	15606160	15608217	+	350.9	352	https://www.orthodb.org/v10?query=46955at50557	mini-chromosome maintenance complex-binding protein
46968at50557	Duplicated	SUPER_X	14036272	14033921	-	746.0	476	https://www.orthodb.org/v10?query=46968at50557	MAU2 chromatid cohesion factor homolog
46968at50557	Duplicated	SUPER_GRC2	26358547	26356292	-	709.0	474	https://www.orthodb.org/v10?query=46968at50557	MAU2 chromatid cohesion factor homolog
47100at50557	Duplicated	SUPER_GRC1	1570925	1577098	+	741.1	387	https://www.orthodb.org/v10?query=47100at50557	Rab GDP dissociation inhibitor
47100at50557	Duplicated	SUPER_1	16641869	16637401	-	719.9	384	https://www.orthodb.org/v10?query=47100at50557	Rab GDP dissociation inhibitor
47233at50557	Complete	SUPER_X	21706695	21702823	-	467.0	375	https://www.orthodb.org/v10?query=47233at50557	DET1 homolog
47258at50557	Complete	SUPER_X	25448595	25451452	+	855.5	525	https://www.orthodb.org/v10?query=47258at50557	splicing factor 3A subunit 1
47269at50557	Complete	SUPER_3	25080819	25087393	+	448.4	338	https://www.orthodb.org/v10?query=47269at50557	COP9 signalosome complex subunit 3
47270at50557	Complete	SUPER_3	29340052	29342211	+	543.7	340	https://www.orthodb.org/v10?query=47270at50557	N-acetylglucosaminyl-phosphatidylinositol biosynthetic protein
47330at50557	Complete	SUPER_X	62539371	62526354	-	574.0	510	https://www.orthodb.org/v10?query=47330at50557	chondroitin sulfate synthase 2
47489at50557	Complete	SUPER_GRC2	48381614	48385418	+	871.1	344	https://www.orthodb.org/v10?query=47489at50557	tRNA-dihydrouridine(20) synthase 
47520at50557	Complete	SUPER_X	27133781	27129388	-	473.5	240	https://www.orthodb.org/v10?query=47520at50557	Zinc finger, CCCH-type
48053at50557	Complete	SUPER_2	44068411	44066568	-	742.6	415	https://www.orthodb.org/v10?query=48053at50557	pre-mRNA-processing factor 19
48126at50557	Duplicated	SUPER_GRC1	43616239	43617248	+	406.0	241	https://www.orthodb.org/v10?query=48126at50557	rRNA adenine N(6)-methyltransferase
48126at50557	Duplicated	SUPER_3	14515956	14518949	+	442.6	232	https://www.orthodb.org/v10?query=48126at50557	rRNA adenine N(6)-methyltransferase
48331at50557	Complete	SUPER_X	52117020	52108705	-	550.3	373	https://www.orthodb.org/v10?query=48331at50557	pyruvate dehydrogenase 
48378at50557	Complete	SUPER_X	16936618	16941985	+	442.0	343	https://www.orthodb.org/v10?query=48378at50557	kanadaptin
48450at50557	Duplicated	SUPER_GRC2	19652474	19654413	+	620.2	414	https://www.orthodb.org/v10?query=48450at50557	Eukaryotic translation initiation factor 3 subunit L
48450at50557	Duplicated	SUPER_2	30975019	30976856	+	716.5	409	https://www.orthodb.org/v10?query=48450at50557	Eukaryotic translation initiation factor 3 subunit L
48837at50557	Duplicated	SUPER_2	17945273	17947515	+	393.9	272	https://www.orthodb.org/v10?query=48837at50557	PDZ domain
48837at50557	Duplicated	SUPER_GRC1	56388653	56385255	-	389.6	246	https://www.orthodb.org/v10?query=48837at50557	PDZ domain
48864at50557	Duplicated	SUPER_X	56110248	56108232	-	412.1	328	https://www.orthodb.org/v10?query=48864at50557	rabenosyn-5
48864at50557	Duplicated	SUPER_GRC2	86202540	86200837	-	397.7	328	https://www.orthodb.org/v10?query=48864at50557	rabenosyn-5
48986at50557	Complete	SUPER_X	53145967	53140977	-	603.5	368	https://www.orthodb.org/v10?query=48986at50557	protein GPR107
49092at50557	Complete	SUPER_2	52013424	52015129	+	746.1	410	https://www.orthodb.org/v10?query=49092at50557	mitochondrial-processing peptidase subunit alpha
49139at50557	Duplicated	SUPER_GRC2	67113642	67116193	+	628.5	574	https://www.orthodb.org/v10?query=49139at50557	E3 UFM1-protein ligase 1 homolog
49139at50557	Duplicated	SUPER_3	14088399	14096988	+	578.3	566	https://www.orthodb.org/v10?query=49139at50557	E3 UFM1-protein ligase 1 homolog
49306at50557	Complete	SUPER_1	63338291	63333078	-	261.8	371	https://www.orthodb.org/v10?query=49306at50557	O-acyltransferase WSD1, C-terminal
49370at50557	Complete	SUPER_1	26533518	26531576	-	788.3	459	https://www.orthodb.org/v10?query=49370at50557	U4/U6 small nuclear ribonucleoprotein Prp4
49600at50557	Duplicated	SUPER_1	42575951	42573861	-	325.7	256	https://www.orthodb.org/v10?query=49600at50557	epsilon-sarcoglycan isoform X1
49600at50557	Duplicated	SUPER_GRC2	85895758	85900037	+	322.2	253	https://www.orthodb.org/v10?query=49600at50557	epsilon-sarcoglycan isoform X1
49665at50557	Complete	SUPER_3	34134300	34097346	-	682.3	395	https://www.orthodb.org/v10?query=49665at50557	nuclear protein localization protein 4 homolog
49780at50557	Duplicated	SUPER_2	11296716	11294550	-	763.0	438	https://www.orthodb.org/v10?query=49780at50557	putative RNA-binding protein 15
49780at50557	Duplicated	SUPER_2	52815529	52813152	-	693.0	418	https://www.orthodb.org/v10?query=49780at50557	putative RNA-binding protein 15
50275at50557	Duplicated	SUPER_1	91893781	91905323	+	471.5	329	https://www.orthodb.org/v10?query=50275at50557	junctophilin-1 isoform X1
50275at50557	Duplicated	SUPER_GRC1	46272711	46267433	-	430.2	329	https://www.orthodb.org/v10?query=50275at50557	junctophilin-1 isoform X1
50478at50557	Complete	SUPER_X	52497760	52502371	+	546.7	332	https://www.orthodb.org/v10?query=50478at50557	probable phenylalanine--tRNA ligase, mitochondrial
50493at50557	Duplicated	SUPER_1	22196273	22203688	+	466.7	332	https://www.orthodb.org/v10?query=50493at50557	vacuolar fusion protein MON1 homolog A
50493at50557	Duplicated	SUPER_GRC2	37166334	37168259	+	455.4	332	https://www.orthodb.org/v10?query=50493at50557	vacuolar fusion protein MON1 homolog A
50493at50557	Duplicated	SUPER_GRC1	71594025	71590719	-	445.4	332	https://www.orthodb.org/v10?query=50493at50557	vacuolar fusion protein MON1 homolog A
50493at50557	Duplicated	SUPER_GRC1	38667650	38670932	+	479.4	331	https://www.orthodb.org/v10?query=50493at50557	vacuolar fusion protein MON1 homolog A
50572at50557	Duplicated	SUPER_3	48026720	48025163	-	589.1	334	https://www.orthodb.org/v10?query=50572at50557	mitochondrial chaperone BCS1
50572at50557	Duplicated	SUPER_GRC1	40841425	40842724	+	589.9	333	https://www.orthodb.org/v10?query=50572at50557	mitochondrial chaperone BCS1
50585at50557	Complete	SUPER_2	24568676	24570425	+	553.8	313	https://www.orthodb.org/v10?query=50585at50557	PRKCA-binding protein isoform X1
50587at50557	Complete	SUPER_X	61055607	61052993	-	670.1	389	https://www.orthodb.org/v10?query=50587at50557	TBC1 domain family member 22B
50853at50557	Duplicated	SUPER_GRC1	52161160	52162540	+	589.1	353	https://www.orthodb.org/v10?query=50853at50557	hydroxymethylglutaryl-CoA synthase 1
50853at50557	Duplicated	SUPER_GRC1	77310805	77312185	+	584.4	353	https://www.orthodb.org/v10?query=50853at50557	hydroxymethylglutaryl-CoA synthase 1
50853at50557	Duplicated	SUPER_2	36188643	36190008	+	584.0	353	https://www.orthodb.org/v10?query=50853at50557	hydroxymethylglutaryl-CoA synthase 1
50853at50557	Duplicated	SUPER_GRC1	77383724	77385104	+	583.1	353	https://www.orthodb.org/v10?query=50853at50557	hydroxymethylglutaryl-CoA synthase 1
51049at50557	Duplicated	SUPER_2	17139964	17137920	-	548.4	334	https://www.orthodb.org/v10?query=51049at50557	fumarylacetoacetase
51049at50557	Duplicated	SUPER_GRC1	46739887	46738320	-	505.9	334	https://www.orthodb.org/v10?query=51049at50557	fumarylacetoacetase
51049at50557	Duplicated	SUPER_GRC2	25529989	25528023	-	528.9	308	https://www.orthodb.org/v10?query=51049at50557	fumarylacetoacetase
51073at50557	Complete	SUPER_X	13902880	13904586	+	377.5	262	https://www.orthodb.org/v10?query=51073at50557	mRNA cap guanine-N7 methyltransferase
51335at50557	Duplicated	SUPER_X	6741851	6701695	-	406.4	237	https://www.orthodb.org/v10?query=51335at50557	transcriptional enhancer factor TEF-1 isoform X1
51335at50557	Duplicated	SUPER_GRC2	16904341	16906248	+	384.4	237	https://www.orthodb.org/v10?query=51335at50557	transcriptional enhancer factor TEF-1 isoform X1
51542at50557	Duplicated	SUPER_GRC1	58769248	58770848	+	406.7	301	https://www.orthodb.org/v10?query=51542at50557	Origin recognition complex subunit 4
51542at50557	Duplicated	SUPER_3	34705269	34709923	+	363.1	284	https://www.orthodb.org/v10?query=51542at50557	Origin recognition complex subunit 4
51542at50557	Duplicated	SUPER_GRC2	63515073	63513747	-	349.0	268	https://www.orthodb.org/v10?query=51542at50557	Origin recognition complex subunit 4
51637at50557	Complete	SUPER_X	36381633	36385306	+	450.4	388	https://www.orthodb.org/v10?query=51637at50557	PDZ domain-containing protein 8
51851at50557	Duplicated	SUPER_GRC1	28131350	28129886	-	775.0	405	https://www.orthodb.org/v10?query=51851at50557	probable 26S proteasome non-ATPase regulatory subunit 3
51851at50557	Duplicated	SUPER_1	30900718	30902170	+	783.3	400	https://www.orthodb.org/v10?query=51851at50557	probable 26S proteasome non-ATPase regulatory subunit 3
51947at50557	Duplicated	SUPER_1	10913553	10884587	-	634.0	340	https://www.orthodb.org/v10?query=51947at50557	Neurotransmitter-gated ion-channel
51947at50557	Duplicated	SUPER_GRC1	5260355	5284808	+	575.8	272	https://www.orthodb.org/v10?query=51947at50557	Neurotransmitter-gated ion-channel
52049at50557	Duplicated	SUPER_1	16916742	16915446	-	304.3	324	https://www.orthodb.org/v10?query=52049at50557	zinc finger MYND domain-containing protein 10
52049at50557	Duplicated	SUPER_GRC2	94085239	94083951	-	298.5	323	https://www.orthodb.org/v10?query=52049at50557	zinc finger MYND domain-containing protein 10
52049at50557	Duplicated	SUPER_GRC2	87488617	87489933	+	284.0	323	https://www.orthodb.org/v10?query=52049at50557	zinc finger MYND domain-containing protein 10
52049at50557	Duplicated	SUPER_GRC1	41950663	41951998	+	292.1	322	https://www.orthodb.org/v10?query=52049at50557	zinc finger MYND domain-containing protein 10
52437at50557	Duplicated	SUPER_1	12393968	12378762	-	578.9	344	https://www.orthodb.org/v10?query=52437at50557	UPF0183 protein CG7083
