# BUSCO version is: 5.5.0 
# The lineage dataset is: insecta_odb10 (Creation date: 2020-09-10, number of genomes: 75, number of BUSCOs: 1367)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
32681at50557	Complete	32681at50557_286706_0:000c3e|scaffold_4:40308454-40314122	40308454	40314122	-	1735	582	https://www.orthodb.org/v10?query=32681at50557	ubiquitin thioesterase trabid
32803at50557	Complete	32803at50557_54969_0:001d82|scaffold_3:37174461-37176419	37174461	37176419	+	1695	408	https://www.orthodb.org/v10?query=32803at50557	D-glucuronyl C5-epimerase
32809at50557	Complete	32809at50557_13037_0:002538|scaffold_4:33092219-33101709	33092219	33101709	-	1298	425	https://www.orthodb.org/v10?query=32809at50557	Nucleoside phosphorylase superfamily
32850at50557	Complete	32850at50557_13249_0:00182e|scaffold_4:51057579-51060321	51057579	51060321	+	2678	653	https://www.orthodb.org/v10?query=32850at50557	cell division cycle 5-like protein
33009at50557	Complete	33009at50557_123851_0:00452c|scaffold_3:23505597-23507526	23505597	23507526	-	1009	347	https://www.orthodb.org/v10?query=33009at50557	carboxylesterase 5A
33043at50557	Complete	33043at50557_88501_0:002801|scaffold_1:89788121-89790395	89788121	89790395	-	1962	543	https://www.orthodb.org/v10?query=33043at50557	transducin beta-like protein 3
33226at50557	Complete	33226at50557_40932_0:002a5a|scaffold_5:14533890-14535246	14533890	14535246	-	1608	354	https://www.orthodb.org/v10?query=33226at50557	5-aminolevulinate synthase
33297at50557	Complete	33297at50557_13249_0:00033b|scaffold_3:18162352-18165226	18162352	18165226	-	1780	598	https://www.orthodb.org/v10?query=33297at50557	pre-rRNA-processing protein TSR1 homolog
33399at50557	Complete	33399at50557_456900_0:001fe1|scaffold_3:18215322-18222855	18215322	18222855	-	1386	465	https://www.orthodb.org/v10?query=33399at50557	Ankyrin repeat-containing domain
33426at50557	Complete	33426at50557_110193_0:000584|scaffold_4:11256547-11258580	11256547	11258580	+	2616	514	https://www.orthodb.org/v10?query=33426at50557	integrator complex subunit 11
33572at50557	Complete	33572at50557_319348_0:002cf8|scaffold_1:71339197-71341643	71339197	71341643	+	1542	513	https://www.orthodb.org/v10?query=33572at50557	menin
33894at50557	Complete	33894at50557_7375_0:001832|scaffold_1:31659718-31664138	31659718	31664138	+	960	382	https://www.orthodb.org/v10?query=33894at50557	endoplasmic reticulum lectin 1
34006at50557	Complete	34006at50557_197043_0:00003c|scaffold_1:25516956-25522279	25516956	25522279	+	1678	413	https://www.orthodb.org/v10?query=34006at50557	gastrulation defective protein 1 homolog
34007at50557	Complete	34007at50557_52612_0:000a70|scaffold_5:22784162-22786544	22784162	22786544	-	906	352	https://www.orthodb.org/v10?query=34007at50557	rab5 GDP/GTP exchange factor
34505at50557	Complete	34505at50557_166423_0:002260|scaffold_4:11239574-11241345	11239574	11241345	-	1720	452	https://www.orthodb.org/v10?query=34505at50557	digestive organ expansion factor homolog
34630at50557	Complete	34630at50557_30019_0:00209d|scaffold_3:8734589-8735987	8734589	8735987	+	857	329	https://www.orthodb.org/v10?query=34630at50557	probable tRNA (uracil-O(2)-)-methyltransferase
34658at50557	Complete	34658at50557_454923_0:0009aa|scaffold_3:42109817-42112650	42109817	42112650	+	1130	458	https://www.orthodb.org/v10?query=34658at50557	pseudouridylate synthase 7 homolog
34685at50557	Complete	34685at50557_110193_0:0002d2|scaffold_3:36303408-36306981	36303408	36306981	-	1386	788	https://www.orthodb.org/v10?query=34685at50557	mediator of RNA polymerase II transcription subunit 24
34936at50557	Complete	34936at50557_1507135_0:0002ce|scaffold_1:99008654-99011592	99008654	99011592	+	2576	484	https://www.orthodb.org/v10?query=34936at50557	Elongator complex protein 3
35287at50557	Complete	35287at50557_7260_0:000d91|scaffold_1:95541102-95542901	95541102	95542901	-	1526	397	https://www.orthodb.org/v10?query=35287at50557	EGF domain-specific O-linked N-acetylglucosamine transferase
35300at50557	Complete	35300at50557_108931_0:001409|scaffold_4:24229022-24230802	24229022	24230802	+	1076	444	https://www.orthodb.org/v10?query=35300at50557	mitochondrial import receptor subunit TOM70
35377at50557	Complete	35377at50557_28612_0:0022a1|scaffold_1:66106044-66107781	66106044	66107781	+	1012	360	https://www.orthodb.org/v10?query=35377at50557	Sorting nexin
35385at50557	Complete	35385at50557_13164_0:000c70|scaffold_4:24890762-24892729	24890762	24892729	+	2473	525	https://www.orthodb.org/v10?query=35385at50557	ATP-dependent RNA helicase abstrakt
35526at50557	Complete	35526at50557_104688_0:002a95|scaffold_4:30572190-30573306	30572190	30573306	-	698	298	https://www.orthodb.org/v10?query=35526at50557	putative zinc metalloproteinase YIL108W
35768at50557	Complete	35768at50557_69319_0:00171a|scaffold_4:53658876-53661736	53658876	53661736	-	1763	584	https://www.orthodb.org/v10?query=35768at50557	protein VAC14 homolog
35806at50557	Complete	35806at50557_217634_0:001dec|scaffold_3:8708535-8711705	8708535	8711705	+	795	361	https://www.orthodb.org/v10?query=35806at50557	histone H4 transcription factor
35897at50557	Complete	35897at50557_37001_0:00263a|scaffold_1:10798854-10801744	10798854	10801744	+	2288	549	https://www.orthodb.org/v10?query=35897at50557	armadillo repeat-containing protein 4
35930at50557	Complete	35930at50557_166361_0:000708|scaffold_5:39257168-39258855	39257168	39258855	+	1139	433	https://www.orthodb.org/v10?query=35930at50557	28S ribosomal protein S30, mitochondrial
36185at50557	Complete	36185at50557_411798_0:001444|scaffold_1:8816646-8819147	8816646	8819147	-	1891	473	https://www.orthodb.org/v10?query=36185at50557	Nucleolar GTP-binding protein 2
36323at50557	Complete	36323at50557_166361_0:001a2c|scaffold_1:14357458-14359304	14357458	14359304	+	1075	405	https://www.orthodb.org/v10?query=36323at50557	protein misato
36357at50557	Complete	36357at50557_307491_0:0022a9|scaffold_1:26874543-26876361	26874543	26876361	+	1180	370	https://www.orthodb.org/v10?query=36357at50557	twinkle protein, mitochondrial
36552at50557	Complete	36552at50557_13164_0:0028ae|scaffold_5:32757353-32760111	32757353	32760111	+	1676	431	https://www.orthodb.org/v10?query=36552at50557	threonylcarbamoyladenosine tRNA methylthiotransferase
37042at50557	Complete	37042at50557_224129_0:002951|scaffold_1:51603177-51606745	51603177	51606745	-	802	349	https://www.orthodb.org/v10?query=37042at50557	G patch domain-containing protein 1 homolog
37107at50557	Fragmented	37107at50557_7370_0:0022cf|scaffold_4:15033143-15070808	15033143	15070808	+	1300	238	https://www.orthodb.org/v10?query=37107at50557	protein timeless homolog
37107at50557	Fragmented	37107at50557_83485_0:0016c6|scaffold_4:14836880-14869013	14836880	14869013	+	1366	564	https://www.orthodb.org/v10?query=37107at50557	protein timeless homolog
37156at50557	Duplicated	37156at50557_224129_0:001be1|scaffold_1:3391729-3393651	3391729	3393651	+	1878	467	https://www.orthodb.org/v10?query=37156at50557	T-complex protein 1 subunit theta
37156at50557	Duplicated	37156at50557_56086_0:002b32|scaffold_4:50574222-50574727	50574222	50574727	+	494	103	https://www.orthodb.org/v10?query=37156at50557	T-complex protein 1 subunit theta
37233at50557	Complete	37233at50557_40932_0:002d80|scaffold_1:4638175-4643576	4638175	4643576	-	686	427	https://www.orthodb.org/v10?query=37233at50557	protein lines
37243at50557	Complete	37243at50557_13249_0:002a55|scaffold_1:41718902-41723516	41718902	41723516	-	987	360	https://www.orthodb.org/v10?query=37243at50557	protein MCM10 homolog
37280at50557	Complete	37280at50557_93721_0:0008a2|scaffold_4:8009683-8029374	8009683	8029374	+	1541	611	https://www.orthodb.org/v10?query=37280at50557	Zinc finger, PHD-type
37475at50557	Complete	37475at50557_7230_0:001a7d|scaffold_1:72715360-72726168	72715360	72726168	+	2196	585	https://www.orthodb.org/v10?query=37475at50557	intraflagellar transport protein 80 homolog
37606at50557	Fragmented	37606at50557_133901_0:0043dc|scaffold_5:55441280-55442620	55441280	55442620	-	1700	360	https://www.orthodb.org/v10?query=37606at50557	vesicular inhibitory amino acid transporter
37606at50557	Fragmented	37606at50557_133901_0:0043dc|scaffold_1:51056104-51057416	51056104	51057416	+	1700	360	https://www.orthodb.org/v10?query=37606at50557	vesicular inhibitory amino acid transporter
37657at50557	Complete	37657at50557_103372_0:000643|scaffold_5:9349867-9358503	9349867	9358503	-	1901	402	https://www.orthodb.org/v10?query=37657at50557	Sorting nexin-27
37700at50557	Complete	37700at50557_7260_0:0017f9|scaffold_1:83014766-83033914	83014766	83033914	-	2300	481	https://www.orthodb.org/v10?query=37700at50557	WD40-repeat-containing domain
37850at50557	Complete	37850at50557_13037_0:0016df|scaffold_3:38056464-38058903	38056464	38058903	+	2102	616	https://www.orthodb.org/v10?query=37850at50557	exocyst complex component 3
37947at50557	Duplicated	37947at50557_378494_0:001fb8|scaffold_3:12595852-12598498	12595852	12598498	-	1143	360	https://www.orthodb.org/v10?query=37947at50557	pentatricopeptide repeat-containing protein 1, mitochondrial
37947at50557	Duplicated	37947at50557_143995_0:0021c4|scaffold_3:11920184-11921938	11920184	11921938	-	653	205	https://www.orthodb.org/v10?query=37947at50557	pentatricopeptide repeat-containing protein 1, mitochondrial
38285at50557	Complete	38285at50557_13164_0:002cf9|scaffold_1:62340184-62346703	62340184	62346703	-	1173	423	https://www.orthodb.org/v10?query=38285at50557	general transcription factor IIH subunit 1
38364at50557	Complete	38364at50557_30019_0:0008a8|scaffold_1:94574453-94576621	94574453	94576621	-	2190	450	https://www.orthodb.org/v10?query=38364at50557	pescadillo homolog
38406at50557	Complete	38406at50557_103372_0:002178|scaffold_4:48778061-48779942	48778061	48779942	-	1671	467	https://www.orthodb.org/v10?query=38406at50557	putative aldehyde dehydrogenase family 7 member A1 homolog
38523at50557	Complete	38523at50557_13686_0:000d3d|scaffold_5:41948800-41950049	41948800	41950049	-	320	182	https://www.orthodb.org/v10?query=38523at50557	uncharacterized protein LOC101457502
38626at50557	Complete	38626at50557_7176_0:001232|scaffold_3:25601245-25602753	25601245	25602753	+	1595	335	https://www.orthodb.org/v10?query=38626at50557	ceramide glucosyltransferase
38815at50557	Fragmented	38815at50557_132113_0:001f6e|scaffold_4:38777455-38782032	38777455	38782032	-	509	489	https://www.orthodb.org/v10?query=38815at50557	acyl-CoA dehydrogenase family member 9, mitochondrial
38815at50557	Fragmented	38815at50557_6973_0:0035db|scaffold_1:26073012-26075401	26073012	26075401	+	1243	220	https://www.orthodb.org/v10?query=38815at50557	acyl-CoA dehydrogenase family member 9, mitochondrial
38891at50557	Complete	38891at50557_454923_0:000038|scaffold_3:10110948-10115197	10110948	10115197	-	1247	407	https://www.orthodb.org/v10?query=38891at50557	CWF19-like protein 1
39005at50557	Complete	39005at50557_37344_0:001eea|scaffold_1:11094863-11096976	11094863	11096976	+	1496	422	https://www.orthodb.org/v10?query=39005at50557	THO complex subunit 1
39032at50557	Complete	39032at50557_166361_0:000168|scaffold_1:34350096-34351892	34350096	34351892	+	1094	323	https://www.orthodb.org/v10?query=39032at50557	Ubiquitinyl hydrolase 1
39392at50557	Complete	39392at50557_103372_0:000839|scaffold_3:43615035-43617083	43615035	43617083	+	1374	461	https://www.orthodb.org/v10?query=39392at50557	NEDD8-activating enzyme E1 regulatory subunit
39429at50557	Duplicated	39429at50557_219809_0:001626|scaffold_3:43410908-43432554	43410908	43432554	+	1286	177	https://www.orthodb.org/v10?query=39429at50557	Immunoglobulin-like domain
39429at50557	Duplicated	39429at50557_7493_0:000136|scaffold_4:18718699-18724842	18718699	18724842	+	661	80	https://www.orthodb.org/v10?query=39429at50557	Immunoglobulin-like domain
39740at50557	Complete	39740at50557_7260_0:002538|scaffold_4:33766394-33768760	33766394	33768760	-	1345	412	https://www.orthodb.org/v10?query=39740at50557	protein penguin
39871at50557	Complete	39871at50557_609295_0:00202b|scaffold_1:57191029-57193447	57191029	57193447	-	812	273	https://www.orthodb.org/v10?query=39871at50557	transcription factor Ken
39938at50557	Complete	39938at50557_37001_0:002644|scaffold_5:15662435-15666061	15662435	15666061	+	1547	429	https://www.orthodb.org/v10?query=39938at50557	Nicalin
40115at50557	Complete	40115at50557_7217_0:000309|scaffold_4:49669266-49671058	49669266	49671058	-	1972	422	https://www.orthodb.org/v10?query=40115at50557	WD40 repeat
40260at50557	Fragmented	40260at50557_136037_0:0000a4|scaffold_1:91736739-91746425	91736739	91746425	-	2196	571	https://www.orthodb.org/v10?query=40260at50557	Muscle LIM protein Mlp84B
40260at50557	Fragmented	40260at50557_136037_0:0000a4|scaffold_1:92062685-92072349	92062685	92072349	-	2196	115	https://www.orthodb.org/v10?query=40260at50557	Muscle LIM protein Mlp84B
40442at50557	Complete	40442at50557_37344_0:00054b|scaffold_5:32311904-32315904	32311904	32315904	+	1021	387	https://www.orthodb.org/v10?query=40442at50557	BTB/POZ domain-containing protein 17
40757at50557	Complete	40757at50557_319348_0:001ea8|scaffold_5:35402329-35406647	35402329	35406647	-	1356	451	https://www.orthodb.org/v10?query=40757at50557	Actin-related protein 8
41050at50557	Complete	41050at50557_319348_0:002082|scaffold_3:28834928-28836955	28834928	28836955	-	1746	378	https://www.orthodb.org/v10?query=41050at50557	Leucine-rich repeat
41065at50557	Complete	41065at50557_108931_0:000324|scaffold_5:19309855-19311912	19309855	19311912	+	1356	427	https://www.orthodb.org/v10?query=41065at50557	dnaJ homolog subfamily C member 3
41272at50557	Complete	41272at50557_7213_0:0017c4|scaffold_1:6808065-6809331	6808065	6809331	+	1171	286	https://www.orthodb.org/v10?query=41272at50557	Nuclear hormone receptor
41390at50557	Complete	41390at50557_378494_0:0030da|scaffold_4:35356907-35357815	35356907	35357815	-	538	150	https://www.orthodb.org/v10?query=41390at50557	nuclear hormone receptor HR78 isoform X1
41499at50557	Fragmented	41499at50557_166423_0:0032bf|scaffold_3:50851246-50854713	50851246	50854713	+	2410	533	https://www.orthodb.org/v10?query=41499at50557	FACT complex subunit SSRP1
41499at50557	Fragmented	41499at50557_166423_0:0032bf|scaffold_3:50609472-50612855	50609472	50612855	+	2410	551	https://www.orthodb.org/v10?query=41499at50557	FACT complex subunit SSRP1
41512at50557	Complete	41512at50557_7038_0:000d6f|scaffold_3:24634311-24643113	24634311	24643113	+	1504	677	https://www.orthodb.org/v10?query=41512at50557	staphylococcal nuclease domain-containing protein 1
41520at50557	Complete	41520at50557_104688_0:00143a|scaffold_4:40594858-40598606	40594858	40598606	+	1303	377	https://www.orthodb.org/v10?query=41520at50557	DNA-directed RNA polymerase III subunit RPC3
41605at50557	Complete	41605at50557_7539_0:002a61|scaffold_1:5746270-5750350	5746270	5750350	+	692	335	https://www.orthodb.org/v10?query=41605at50557	RNA polymerase I-specific transcription initiation factor RRN3
41619at50557	Complete	41619at50557_7222_0:000627|scaffold_1:53540976-53545930	53540976	53545930	+	1457	475	https://www.orthodb.org/v10?query=41619at50557	probable ATP-dependent RNA helicase DDX56
41755at50557	Complete	41755at50557_34740_0:00314c|scaffold_1:71838770-71842183	71838770	71842183	+	818	361	https://www.orthodb.org/v10?query=41755at50557	2-phosphoxylose phosphatase 1
41766at50557	Complete	41766at50557_104421_0:0024a3|scaffold_4:48638488-48643406	48638488	48643406	-	2117	455	https://www.orthodb.org/v10?query=41766at50557	uncharacterized F-box/LRR-repeat protein C02F5.7 isoform X1
41868at50557	Complete	41868at50557_113334_0:001cbe|scaffold_4:54754264-54755944	54754264	54755944	-	923	255	https://www.orthodb.org/v10?query=41868at50557	uncharacterized protein LOC108026435
41892at50557	Complete	41892at50557_174628_0:0006fa|scaffold_1:39456268-39459791	39456268	39459791	+	2520	580	https://www.orthodb.org/v10?query=41892at50557	engulfment and cell motility protein 1
41907at50557	Complete	41907at50557_7227_0:001b8b|scaffold_5:37923339-37926607	37923339	37926607	-	1812	409	https://www.orthodb.org/v10?query=41907at50557	General transcription factor IIH subunit 4
42026at50557	Complete	42026at50557_143948_0:001359|scaffold_1:8541894-8544368	8541894	8544368	+	1242	409	https://www.orthodb.org/v10?query=42026at50557	uncharacterized aarF domain-containing protein kinase 1
42153at50557	Complete	42153at50557_39758_0:0029a3|scaffold_1:95337546-95342112	95337546	95342112	+	2800	505	https://www.orthodb.org/v10?query=42153at50557	Major facilitator superfamily domain-containing protein 6
42193at50557	Duplicated	42193at50557_103372_0:0016db|scaffold_1:87319622-87324280	87319622	87324280	-	1713	406	https://www.orthodb.org/v10?query=42193at50557	peptidyl-prolyl cis-trans isomerase-like 2
42193at50557	Duplicated	42193at50557_144034_0:002687|scaffold_1:86253047-86256878	86253047	86256878	+	1730	406	https://www.orthodb.org/v10?query=42193at50557	peptidyl-prolyl cis-trans isomerase-like 2
42255at50557	Complete	42255at50557_224129_0:0000c1|scaffold_3:30968931-30970647	30968931	30970647	+	1089	358	https://www.orthodb.org/v10?query=42255at50557	lysophospholipid acyltransferase 5
42324at50557	Complete	42324at50557_286706_0:0006e8|scaffold_5:45262722-45276919	45262722	45276919	+	581	130	https://www.orthodb.org/v10?query=42324at50557	Zinc finger C2H2 superfamily
42371at50557	Complete	42371at50557_224129_0:001b8c|scaffold_1:28002521-28006520	28002521	28006520	+	1776	450	https://www.orthodb.org/v10?query=42371at50557	WD40-repeat-containing domain
42415at50557	Complete	42415at50557_103372_0:002965|scaffold_4:56578451-56579945	56578451	56579945	-	2027	414	https://www.orthodb.org/v10?query=42415at50557	splicing factor 3A subunit 3
42556at50557	Complete	42556at50557_136037_0:002181|scaffold_1:24591343-24593436	24591343	24593436	+	1789	401	https://www.orthodb.org/v10?query=42556at50557	Coatomer subunit delta
42594at50557	Duplicated	42594at50557_7370_0:000592|scaffold_1:75643245-75655229	75643245	75655229	-	1023	371	https://www.orthodb.org/v10?query=42594at50557	Cytochrome b5-like heme/steroid binding domain
42594at50557	Duplicated	42594at50557_7370_0:000592|scaffold_1:75929286-75939613	75929286	75939613	-	993	374	https://www.orthodb.org/v10?query=42594at50557	Cytochrome b5-like heme/steroid binding domain
42648at50557	Complete	42648at50557_13249_0:000345|scaffold_3:42412250-42414381	42412250	42414381	-	1398	347	https://www.orthodb.org/v10?query=42648at50557	Leucine-rich repeat
42720at50557	Complete	42720at50557_121845_0:004071|scaffold_3:62320249-62331802	62320249	62331802	+	1300	495	https://www.orthodb.org/v10?query=42720at50557	calcium homeostasis endoplasmic reticulum protein
42752at50557	Complete	42752at50557_29053_0:00056a|scaffold_4:21075610-21079885	21075610	21079885	-	955	306	https://www.orthodb.org/v10?query=42752at50557	Ankyrin repeat-containing domain
42982at50557	Complete	42982at50557_7160_0:000498|scaffold_1:56257778-56264685	56257778	56264685	-	1220	370	https://www.orthodb.org/v10?query=42982at50557	RUN domain-containing protein 1
43010at50557	Complete	43010at50557_64459_0:001635|scaffold_4:29080921-29090400	29080921	29090400	+	1785	518	https://www.orthodb.org/v10?query=43010at50557	RUN and FYVE domain-containing protein 2 isoform X1
43121at50557	Complete	43121at50557_103372_0:001d6c|scaffold_4:44523898-44525969	44523898	44525969	+	2220	463	https://www.orthodb.org/v10?query=43121at50557	WD40-repeat-containing domain
43141at50557	Complete	43141at50557_7493_0:002734|scaffold_3:42566941-42572806	42566941	42572806	-	960	308	https://www.orthodb.org/v10?query=43141at50557	Sugar phosphate exchanger 2
43304at50557	Fragmented	43304at50557_315563_0:001615|scaffold_3:13609591-13612045	13609591	13612045	-	1422	361	https://www.orthodb.org/v10?query=43304at50557	ATP-dependent RNA helicase DDX24
43304at50557	Fragmented	43304at50557_315563_0:001615|scaffold_3:13085893-13088345	13085893	13088345	-	1411	123	https://www.orthodb.org/v10?query=43304at50557	ATP-dependent RNA helicase DDX24
43374at50557	Complete	43374at50557_7038_0:0019d6|scaffold_1:30276251-30288547	30276251	30288547	+	1701	398	https://www.orthodb.org/v10?query=43374at50557	V-type proton ATPase subunit H
43508at50557	Complete	43508at50557_7222_0:0023b5|scaffold_4:2437080-2445923	2437080	2445923	+	1426	542	https://www.orthodb.org/v10?query=43508at50557	Zinc finger, RING/FYVE/PHD-type
43553at50557	Complete	43553at50557_136037_0:001d49|scaffold_4:25419238-25421257	25419238	25421257	+	1404	358	https://www.orthodb.org/v10?query=43553at50557	WD40-repeat-containing domain
43564at50557	Complete	43564at50557_610380_0:000554|scaffold_3:52306921-52314325	52306921	52314325	-	2535	292	https://www.orthodb.org/v10?query=43564at50557	Voltage-gated potassium channel
43679at50557	Complete	43679at50557_30069_0:0002fb|scaffold_3:16269187-16271418	16269187	16271418	-	1397	533	https://www.orthodb.org/v10?query=43679at50557	anaphase-promoting complex subunit 5
43719at50557	Complete	43719at50557_217634_0:002b58|scaffold_4:35530376-35532293	35530376	35532293	+	1050	342	https://www.orthodb.org/v10?query=43719at50557	WD40-repeat-containing domain
43881at50557	Complete	43881at50557_110193_0:000609|scaffold_3:41728066-41731351	41728066	41731351	-	1443	458	https://www.orthodb.org/v10?query=43881at50557	protein RFT1 homolog
43931at50557	Complete	43931at50557_7038_0:002f29|scaffold_4:36211252-36213636	36211252	36213636	-	2088	571	https://www.orthodb.org/v10?query=43931at50557	protein SDA1 homolog
43942at50557	Fragmented	43942at50557_136037_0:002922|scaffold_4:36791257-36794900	36791257	36794900	+	1137	375	https://www.orthodb.org/v10?query=43942at50557	dynactin subunit 4
43942at50557	Fragmented	43942at50557_136037_0:002922|scaffold_4:36633817-36637412	36633817	36637412	+	1133	84	https://www.orthodb.org/v10?query=43942at50557	dynactin subunit 4
44088at50557	Complete	44088at50557_7260_0:00023d|scaffold_1:20025265-20029574	20025265	20029574	-	1414	469	https://www.orthodb.org/v10?query=44088at50557	nuclear pore complex protein Nup85
44122at50557	Complete	44122at50557_104452_0:001f50|scaffold_4:26621484-26622876	26621484	26622876	+	1197	346	https://www.orthodb.org/v10?query=44122at50557	Protoporphyrinogen oxidase
44226at50557	Complete	44226at50557_219809_0:0001dc|scaffold_4:178939-185302	178939	185302	+	2174	470	https://www.orthodb.org/v10?query=44226at50557	negative elongation factor B
44288at50557	Complete	44288at50557_52612_0:0038af|scaffold_4:14569846-14571627	14569846	14571627	+	1700	395	https://www.orthodb.org/v10?query=44288at50557	60S ribosomal export protein NMD3
44720at50557	Complete	44720at50557_69319_0:00216b|scaffold_4:51193894-51195539	51193894	51195539	-	1952	410	https://www.orthodb.org/v10?query=44720at50557	puff-specific protein Bx42
44960at50557	Complete	44960at50557_34740_0:004121|scaffold_1:97426514-97428119	97426514	97428119	+	1299	354	https://www.orthodb.org/v10?query=44960at50557	KDEL motif-containing protein 1
45196at50557	Complete	45196at50557_52612_0:0023ef|scaffold_5:36621364-36624569	36621364	36624569	+	1153	386	https://www.orthodb.org/v10?query=45196at50557	intraflagellar transport protein 56
45204at50557	Complete	45204at50557_41427_0:0024f9|scaffold_5:34504509-34510450	34504509	34510450	+	1630	311	https://www.orthodb.org/v10?query=45204at50557	polycomb protein Scm
45272at50557	Complete	45272at50557_38123_0:002284|scaffold_4:21856621-21866010	21856621	21866010	-	1603	452	https://www.orthodb.org/v10?query=45272at50557	sphingosine-1-phosphate lyase
45419at50557	Complete	45419at50557_91411_0:00147f|scaffold_5:56414864-56435440	56414864	56435440	+	929	444	https://www.orthodb.org/v10?query=45419at50557	B-cell lymphoma/leukemia 11A
45452at50557	Duplicated	45452at50557_56086_0:004d06|scaffold_1:41508053-41513322	41508053	41513322	+	1166	371	https://www.orthodb.org/v10?query=45452at50557	sorting nexin-2
45452at50557	Duplicated	45452at50557_2015173_0:000676|scaffold_5:34300337-34303413	34300337	34303413	-	1114	83	https://www.orthodb.org/v10?query=45452at50557	sorting nexin-2
45491at50557	Complete	45491at50557_166361_0:00279c|scaffold_5:52711791-52792562	52711791	52792562	+	2263	509	https://www.orthodb.org/v10?query=45491at50557	Amyloidogenic glycoprotein
45533at50557	Complete	45533at50557_1049336_0:000b8d|scaffold_4:26737471-26739292	26737471	26739292	-	914	365	https://www.orthodb.org/v10?query=45533at50557	tRNA (guanine(10)-N2)-methyltransferase homolog
45670at50557	Complete	45670at50557_7370_0:000e59|scaffold_5:33791402-33793719	33791402	33793719	-	1925	532	https://www.orthodb.org/v10?query=45670at50557	signal recognition particle receptor subunit alpha homolog
45914at50557	Complete	45914at50557_121845_0:001fdf|scaffold_3:42519172-42520600	42519172	42520600	+	659	382	https://www.orthodb.org/v10?query=45914at50557	putative RNA exonuclease NEF-sp
45935at50557	Complete	45935at50557_13164_0:001892|scaffold_5:20513618-20517342	20513618	20517342	-	2223	454	https://www.orthodb.org/v10?query=45935at50557	serine proteinase stubble
45940at50557	Complete	45940at50557_535359_0:001198|scaffold_4:16700383-16702718	16700383	16702718	+	1894	508	https://www.orthodb.org/v10?query=45940at50557	protein sel-1 homolog 1
45990at50557	Complete	45990at50557_66420_0:000932|scaffold_3:23136211-23142802	23136211	23142802	-	733	387	https://www.orthodb.org/v10?query=45990at50557	Phosphoacetylglucosamine mutase
46367at50557	Complete	46367at50557_7213_0:000d48|scaffold_3:42857425-42882562	42857425	42882562	-	1669	597	https://www.orthodb.org/v10?query=46367at50557	protein scabrous
46514at50557	Complete	46514at50557_121225_0:000b0c|scaffold_5:20412197-20414026	20412197	20414026	+	2292	443	https://www.orthodb.org/v10?query=46514at50557	Signal recognition particle 54 kDa protein
46658at50557	Complete	46658at50557_13249_0:001895|scaffold_1:29394079-29397296	29394079	29397296	+	1787	372	https://www.orthodb.org/v10?query=46658at50557	putative ATP-dependent RNA helicase me31b
46888at50557	Fragmented	46888at50557_13164_0:002dc2|scaffold_3:30062212-30082442	30062212	30082442	-	1381	244	https://www.orthodb.org/v10?query=46888at50557	collagen type IV alpha-3-binding protein
46888at50557	Fragmented	46888at50557_13164_0:002dc2|scaffold_3:29830576-29848900	29830576	29848900	-	1381	446	https://www.orthodb.org/v10?query=46888at50557	collagen type IV alpha-3-binding protein
46918at50557	Complete	46918at50557_1155016_0:003112|scaffold_1:15026792-15028281	15026792	15028281	-	1254	252	https://www.orthodb.org/v10?query=46918at50557	serrate RNA effector molecule homolog isoform X1
46955at50557	Complete	46955at50557_52612_0:000e1e|scaffold_1:71450417-71452337	71450417	71452337	+	1122	374	https://www.orthodb.org/v10?query=46955at50557	mini-chromosome maintenance complex-binding protein
46968at50557	Complete	46968at50557_116153_0:000270|scaffold_4:17963567-17965776	17963567	17965776	-	1782	476	https://www.orthodb.org/v10?query=46968at50557	MAU2 chromatid cohesion factor homolog
47100at50557	Complete	47100at50557_108931_0:00103e|scaffold_1:72552663-72558784	72552663	72558784	-	1832	387	https://www.orthodb.org/v10?query=47100at50557	Rab GDP dissociation inhibitor
47233at50557	Complete	47233at50557_568069_0:002856|scaffold_4:25179993-25184300	25179993	25184300	-	1716	389	https://www.orthodb.org/v10?query=47233at50557	DET1 homolog
47258at50557	Complete	47258at50557_7159_0:000189|scaffold_4:28792214-28794959	28792214	28794959	+	2678	566	https://www.orthodb.org/v10?query=47258at50557	splicing factor 3A subunit 1
47269at50557	Complete	47269at50557_411798_0:001372|scaffold_5:15420169-15425699	15420169	15425699	+	1234	338	https://www.orthodb.org/v10?query=47269at50557	COP9 signalosome complex subunit 3
47270at50557	Complete	47270at50557_7395_0:00037f|scaffold_5:19436993-19441200	19436993	19441200	+	1410	348	https://www.orthodb.org/v10?query=47270at50557	N-acetylglucosaminyl-phosphatidylinositol biosynthetic protein
47330at50557	Complete	47330at50557_166423_0:00371a|scaffold_4:3449492-3458252	3449492	3458252	+	1184	525	https://www.orthodb.org/v10?query=47330at50557	chondroitin sulfate synthase 2
47489at50557	Duplicated	47489at50557_39758_0:001954|scaffold_3:41776970-41782616	41776970	41782616	+	2149	694	https://www.orthodb.org/v10?query=47489at50557	tRNA-dihydrouridine(20) synthase 
47489at50557	Duplicated	47489at50557_378494_0:0005b4|scaffold_4:16039994-16041656	16039994	16041656	+	1398	287	https://www.orthodb.org/v10?query=47489at50557	tRNA-dihydrouridine(20) synthase 
