# BUSCO version is: 5.5.0 
# The lineage dataset is: insecta_odb10 (Creation date: 2020-09-10, number of genomes: 75, number of BUSCOs: 1367)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
34006at50557	Complete	34006at50557_7038_0:000a24|scaffold_1:72064544-72066239	72064544	72066239	+	1607	414	https://www.orthodb.org/v10?query=34006at50557	gastrulation defective protein 1 homolog
34007at50557	Complete	34007at50557_52612_0:000a70|scaffold_4:32330158-32332558	32330158	32332558	-	922	314	https://www.orthodb.org/v10?query=34007at50557	rab5 GDP/GTP exchange factor
34505at50557	Complete	34505at50557_166423_0:002260|scaffold_3:7372101-7373885	7372101	7373885	-	1728	451	https://www.orthodb.org/v10?query=34505at50557	digestive organ expansion factor homolog
34630at50557	Complete	34630at50557_224129_0:002191|scaffold_2:11545532-11546929	11545532	11546929	+	968	330	https://www.orthodb.org/v10?query=34630at50557	probable tRNA (uracil-O(2)-)-methyltransferase
34658at50557	Complete	34658at50557_7224_0:00294e|scaffold_2:42749977-42752362	42749977	42752362	+	1499	471	https://www.orthodb.org/v10?query=34658at50557	pseudouridylate synthase 7 homolog
34685at50557	Complete	34685at50557_110193_0:0002d2|scaffold_2:37057500-37061087	37057500	37061087	-	1407	781	https://www.orthodb.org/v10?query=34685at50557	mediator of RNA polymerase II transcription subunit 24
34936at50557	Complete	34936at50557_1507135_0:0002ce|scaffold_1:91156752-91158492	91156752	91158492	-	2576	484	https://www.orthodb.org/v10?query=34936at50557	Elongator complex protein 3
35287at50557	Complete	35287at50557_104688_0:001b4b|scaffold_1:94185561-94188264	94185561	94188264	-	1545	387	https://www.orthodb.org/v10?query=35287at50557	EGF domain-specific O-linked N-acetylglucosamine transferase
35300at50557	Complete	35300at50557_108931_0:001409|scaffold_3:20674441-20676237	20674441	20676237	+	1088	444	https://www.orthodb.org/v10?query=35300at50557	mitochondrial import receptor subunit TOM70
35377at50557	Complete	35377at50557_609295_0:001cd5|scaffold_1:55545799-55547531	55545799	55547531	+	1273	361	https://www.orthodb.org/v10?query=35377at50557	Sorting nexin
35385at50557	Complete	35385at50557_13164_0:000c70|scaffold_3:21378859-21380817	21378859	21380817	+	2453	525	https://www.orthodb.org/v10?query=35385at50557	ATP-dependent RNA helicase abstrakt
35526at50557	Complete	35526at50557_13164_0:00372b|scaffold_3:232740-234135	232740	234135	-	627	322	https://www.orthodb.org/v10?query=35526at50557	putative zinc metalloproteinase YIL108W
35768at50557	Complete	35768at50557_79782_0:0013b1|scaffold_3:1671208-1675891	1671208	1675891	-	1628	569	https://www.orthodb.org/v10?query=35768at50557	protein VAC14 homolog
35806at50557	Complete	35806at50557_7370_0:003506|scaffold_2:11489205-11490876	11489205	11490876	+	805	368	https://www.orthodb.org/v10?query=35806at50557	histone H4 transcription factor
35897at50557	Complete	35897at50557_144034_0:000c4b|scaffold_1:44377345-44379819	44377345	44379819	+	1364	549	https://www.orthodb.org/v10?query=35897at50557	armadillo repeat-containing protein 4
35930at50557	Complete	35930at50557_166361_0:000708|scaffold_4:10046997-10048672	10046997	10048672	+	1141	433	https://www.orthodb.org/v10?query=35930at50557	28S ribosomal protein S30, mitochondrial
36185at50557	Complete	36185at50557_156304_0:001b1c|scaffold_1:42155558-42157636	42155558	42157636	+	1989	508	https://www.orthodb.org/v10?query=36185at50557	Nucleolar GTP-binding protein 2
36323at50557	Complete	36323at50557_166361_0:001a2c|scaffold_1:62063498-62065333	62063498	62065333	+	1066	405	https://www.orthodb.org/v10?query=36323at50557	protein misato
36357at50557	Complete	36357at50557_62324_0:001f03|scaffold_1:73177766-73179630	73177766	73179630	+	1780	362	https://www.orthodb.org/v10?query=36357at50557	twinkle protein, mitochondrial
36552at50557	Complete	36552at50557_286306_0:0003ed|scaffold_4:48708556-48710507	48708556	48710507	+	1936	444	https://www.orthodb.org/v10?query=36552at50557	threonylcarbamoyladenosine tRNA methylthiotransferase
37042at50557	Complete	37042at50557_29031_0:0006e0|scaffold_1:48933409-48936346	48933409	48936346	+	1125	418	https://www.orthodb.org/v10?query=37042at50557	G patch domain-containing protein 1 homolog
37107at50557	Duplicated	37107at50557_34720_0:001ab1|scaffold_3:11085538-11124882	11085538	11124882	+	1339	562	https://www.orthodb.org/v10?query=37107at50557	protein timeless homolog
37107at50557	Duplicated	37107at50557_174628_0:0010cd|scaffold_3:11291059-11326222	11291059	11326222	+	1188	245	https://www.orthodb.org/v10?query=37107at50557	protein timeless homolog
37156at50557	Duplicated	37156at50557_136037_0:00056e|scaffold_1:11597272-11599172	11597272	11599172	-	1778	467	https://www.orthodb.org/v10?query=37156at50557	T-complex protein 1 subunit theta
37156at50557	Duplicated	37156at50557_56086_0:002b32|scaffold_3:59069123-59069642	59069123	59069642	+	494	103	https://www.orthodb.org/v10?query=37156at50557	T-complex protein 1 subunit theta
37233at50557	Complete	37233at50557_40932_0:002d80|scaffold_1:10977590-10979879	10977590	10979879	+	689	430	https://www.orthodb.org/v10?query=37233at50557	protein lines
37243at50557	Complete	37243at50557_13249_0:002a55|scaffold_1:84621258-84623085	84621258	84623085	-	968	358	https://www.orthodb.org/v10?query=37243at50557	protein MCM10 homolog
37280at50557	Complete	37280at50557_30019_0:000022|scaffold_3:35892905-35906402	35892905	35906402	-	2229	626	https://www.orthodb.org/v10?query=37280at50557	Zinc finger, PHD-type
37475at50557	Complete	37475at50557_219809_0:002096|scaffold_1:16545912-16549955	16545912	16549955	+	1269	584	https://www.orthodb.org/v10?query=37475at50557	intraflagellar transport protein 80 homolog
37606at50557	Complete	37606at50557_133901_0:0043dc|scaffold_1:49521580-49522886	49521580	49522886	-	1698	360	https://www.orthodb.org/v10?query=37606at50557	vesicular inhibitory amino acid transporter
37657at50557	Complete	37657at50557_103372_0:000643|scaffold_4:43110777-43118183	43110777	43118183	+	1900	402	https://www.orthodb.org/v10?query=37657at50557	Sorting nexin-27
37700at50557	Complete	37700at50557_307491_0:0029db|scaffold_1:26256519-26277703	26256519	26277703	-	1957	548	https://www.orthodb.org/v10?query=37700at50557	WD40-repeat-containing domain
37850at50557	Complete	37850at50557_7539_0:001509|scaffold_2:38716971-38719513	38716971	38719513	+	1861	617	https://www.orthodb.org/v10?query=37850at50557	exocyst complex component 3
37947at50557	Duplicated	37947at50557_378494_0:001fb8|scaffold_2:15470716-15472236	15470716	15472236	-	1141	359	https://www.orthodb.org/v10?query=37947at50557	pentatricopeptide repeat-containing protein 1, mitochondrial
37947at50557	Duplicated	37947at50557_1507135_0:00262b|scaffold_2:14776110-14777482	14776110	14777482	-	552	193	https://www.orthodb.org/v10?query=37947at50557	pentatricopeptide repeat-containing protein 1, mitochondrial
38285at50557	Complete	38285at50557_110193_0:000622|scaffold_1:52810452-52814965	52810452	52814965	-	1683	422	https://www.orthodb.org/v10?query=38285at50557	general transcription factor IIH subunit 1
38364at50557	Complete	38364at50557_28588_0:002e27|scaffold_1:96102697-96104797	96102697	96104797	+	2014	454	https://www.orthodb.org/v10?query=38364at50557	pescadillo homolog
38406at50557	Complete	38406at50557_13164_0:000be3|scaffold_3:57035861-57037746	57035861	57037746	-	1759	463	https://www.orthodb.org/v10?query=38406at50557	putative aldehyde dehydrogenase family 7 member A1 homolog
38523at50557	Complete	38523at50557_83485_0:00252f|scaffold_4:7331464-7332738	7331464	7332738	+	340	208	https://www.orthodb.org/v10?query=38523at50557	uncharacterized protein LOC101457502
38626at50557	Complete	38626at50557_7176_0:001232|scaffold_2:26719567-26721084	26719567	26721084	+	1594	335	https://www.orthodb.org/v10?query=38626at50557	ceramide glucosyltransferase
38815at50557	Fragmented	38815at50557_7070_0:00032e|scaffold_3:46761322-46764763	46761322	46764763	-	873	463	https://www.orthodb.org/v10?query=38815at50557	acyl-CoA dehydrogenase family member 9, mitochondrial
38815at50557	Fragmented	38815at50557_6973_0:0035db|scaffold_1:72552793-72555109	72552793	72555109	+	1316	464	https://www.orthodb.org/v10?query=38815at50557	acyl-CoA dehydrogenase family member 9, mitochondrial
38891at50557	Complete	38891at50557_42026_0:000e4f|scaffold_2:12883811-12886127	12883811	12886127	-	1200	402	https://www.orthodb.org/v10?query=38891at50557	CWF19-like protein 1
39005at50557	Complete	39005at50557_166423_0:0007fb|scaffold_1:58756572-58758762	58756572	58758762	+	1403	402	https://www.orthodb.org/v10?query=39005at50557	THO complex subunit 1
39032at50557	Complete	39032at50557_28612_0:004fb0|scaffold_1:79397135-79398897	79397135	79398897	+	1031	339	https://www.orthodb.org/v10?query=39032at50557	Ubiquitinyl hydrolase 1
39392at50557	Complete	39392at50557_103372_0:000839|scaffold_2:44298026-44300053	44298026	44300053	+	1375	461	https://www.orthodb.org/v10?query=39392at50557	NEDD8-activating enzyme E1 regulatory subunit
39429at50557	Duplicated	39429at50557_199890_0:001842|scaffold_2:44092867-44123460	44092867	44123460	+	2652	180	https://www.orthodb.org/v10?query=39429at50557	Immunoglobulin-like domain
39429at50557	Duplicated	39429at50557_7493_0:000136|scaffold_3:14799499-14804675	14799499	14804675	+	632	66	https://www.orthodb.org/v10?query=39429at50557	Immunoglobulin-like domain
39740at50557	Complete	39740at50557_7244_0:00036c|scaffold_3:40607400-40609646	40607400	40609646	+	1216	456	https://www.orthodb.org/v10?query=39740at50557	protein penguin
39871at50557	Complete	39871at50557_610380_0:001d9f|scaffold_1:34216067-34217985	34216067	34217985	+	807	277	https://www.orthodb.org/v10?query=39871at50557	transcription factor Ken
39938at50557	Complete	39938at50557_41427_0:00236a|scaffold_4:25141017-25143214	25141017	25143214	+	1862	429	https://www.orthodb.org/v10?query=39938at50557	Nicalin
40115at50557	Complete	40115at50557_29029_0:002580|scaffold_3:58044442-58046211	58044442	58046211	-	1985	398	https://www.orthodb.org/v10?query=40115at50557	WD40 repeat
40260at50557	Complete	40260at50557_535359_0:001a9b|scaffold_1:895535-906561	895535	906561	-	2188	552	https://www.orthodb.org/v10?query=40260at50557	Muscle LIM protein Mlp84B
40442at50557	Complete	40442at50557_222816_0:000d49|scaffold_4:48233346-48235657	48233346	48235657	+	1082	388	https://www.orthodb.org/v10?query=40442at50557	BTB/POZ domain-containing protein 17
40757at50557	Complete	40757at50557_166361_0:002ded|scaffold_4:13878141-13880366	13878141	13880366	+	1761	452	https://www.orthodb.org/v10?query=40757at50557	Actin-related protein 8
41050at50557	Complete	41050at50557_319348_0:002082|scaffold_2:29918885-29921098	29918885	29921098	-	1733	420	https://www.orthodb.org/v10?query=41050at50557	Leucine-rich repeat
41065at50557	Complete	41065at50557_121225_0:0012b6|scaffold_4:28992812-28994856	28992812	28994856	+	1301	416	https://www.orthodb.org/v10?query=41065at50557	dnaJ homolog subfamily C member 3
41272at50557	Complete	41272at50557_7213_0:0017c4|scaffold_1:8953821-8955083	8953821	8955083	-	1178	286	https://www.orthodb.org/v10?query=41272at50557	Nuclear hormone receptor
41390at50557	Complete	41390at50557_378494_0:0030da|scaffold_3:38734035-38734973	38734035	38734973	+	575	157	https://www.orthodb.org/v10?query=41390at50557	nuclear hormone receptor HR78 isoform X1
41499at50557	Complete	41499at50557_166423_0:0032bf|scaffold_2:52170188-52172942	52170188	52172942	+	2348	561	https://www.orthodb.org/v10?query=41499at50557	FACT complex subunit SSRP1
41512at50557	Complete	41512at50557_132113_0:00263b|scaffold_2:25771432-25782565	25771432	25782565	+	2320	667	https://www.orthodb.org/v10?query=41512at50557	staphylococcal nuclease domain-containing protein 1
41520at50557	Complete	41520at50557_104688_0:00143a|scaffold_3:48719570-48721597	48719570	48721597	+	1301	377	https://www.orthodb.org/v10?query=41520at50557	DNA-directed RNA polymerase III subunit RPC3
41605at50557	Complete	41605at50557_217634_0:002ba9|scaffold_1:10064807-10069405	10064807	10069405	-	730	352	https://www.orthodb.org/v10?query=41605at50557	RNA polymerase I-specific transcription initiation factor RRN3
41619at50557	Complete	41619at50557_7244_0:0021fa|scaffold_1:37118403-37122309	37118403	37122309	+	1534	456	https://www.orthodb.org/v10?query=41619at50557	probable ATP-dependent RNA helicase DDX56
41755at50557	Complete	41755at50557_79782_0:0019bf|scaffold_1:15629288-15631823	15629288	15631823	+	922	359	https://www.orthodb.org/v10?query=41755at50557	2-phosphoxylose phosphatase 1
41766at50557	Complete	41766at50557_103372_0:0028c3|scaffold_3:56854192-56857086	56854192	56857086	-	2120	444	https://www.orthodb.org/v10?query=41766at50557	uncharacterized F-box/LRR-repeat protein C02F5.7 isoform X1
41868at50557	Complete	41868at50557_680683_0:0017e3|scaffold_3:34768635-34770264	34768635	34770264	+	912	252	https://www.orthodb.org/v10?query=41868at50557	uncharacterized protein LOC108026435
41892at50557	Complete	41892at50557_1049336_0:004451|scaffold_1:83189543-83191808	83189543	83191808	+	2182	580	https://www.orthodb.org/v10?query=41892at50557	engulfment and cell motility protein 1
41907at50557	Complete	41907at50557_123851_0:0011c9|scaffold_4:11321112-11322971	11321112	11322971	+	1432	400	https://www.orthodb.org/v10?query=41907at50557	General transcription factor IIH subunit 4
42026at50557	Complete	42026at50557_143948_0:001359|scaffold_1:41804792-41806633	41804792	41806633	+	1233	409	https://www.orthodb.org/v10?query=42026at50557	uncharacterized aarF domain-containing protein kinase 1
42153at50557	Complete	42153at50557_39758_0:0029a3|scaffold_1:93870546-93873342	93870546	93873342	+	2797	512	https://www.orthodb.org/v10?query=42153at50557	Major facilitator superfamily domain-containing protein 6
42193at50557	Complete	42193at50557_103372_0:0016db|scaffold_1:6940239-6942159	6940239	6942159	+	1725	406	https://www.orthodb.org/v10?query=42193at50557	peptidyl-prolyl cis-trans isomerase-like 2
42255at50557	Complete	42255at50557_7394_0:002717|scaffold_2:31857564-31859292	31857564	31859292	+	1202	358	https://www.orthodb.org/v10?query=42255at50557	lysophospholipid acyltransferase 5
42324at50557	Complete	42324at50557_568069_0:002da0|scaffold_4:19930199-19932065	19930199	19932065	-	862	137	https://www.orthodb.org/v10?query=42324at50557	Zinc finger C2H2 superfamily
42371at50557	Complete	42371at50557_112268_0:0028dd|scaffold_1:74090009-74093435	74090009	74093435	+	2051	450	https://www.orthodb.org/v10?query=42371at50557	WD40-repeat-containing domain
42415at50557	Complete	42415at50557_103372_0:002965|scaffold_3:32811911-32813405	32811911	32813405	+	2025	410	https://www.orthodb.org/v10?query=42415at50557	splicing factor 3A subunit 3
42556at50557	Complete	42556at50557_104421_0:002294|scaffold_1:71238740-71240832	71238740	71240832	+	1712	402	https://www.orthodb.org/v10?query=42556at50557	Coatomer subunit delta
42594at50557	Complete	42594at50557_7237_0:000edb|scaffold_1:19314141-19327727	19314141	19327727	-	1026	376	https://www.orthodb.org/v10?query=42594at50557	Cytochrome b5-like heme/steroid binding domain
42648at50557	Complete	42648at50557_13686_0:001c55|scaffold_2:43063359-43065407	43063359	43065407	-	1477	347	https://www.orthodb.org/v10?query=42648at50557	Leucine-rich repeat
42720at50557	Complete	42720at50557_166361_0:0032d3|scaffold_2:1405832-1418462	1405832	1418462	-	1723	535	https://www.orthodb.org/v10?query=42720at50557	calcium homeostasis endoplasmic reticulum protein
42752at50557	Complete	42752at50557_76194_0:0000ce|scaffold_3:17343091-17346024	17343091	17346024	-	973	277	https://www.orthodb.org/v10?query=42752at50557	Ankyrin repeat-containing domain
42982at50557	Fragmented	42982at50557_38123_0:001a89|scaffold_1:35987426-35989403	35987426	35989403	+	740	146	https://www.orthodb.org/v10?query=42982at50557	RUN domain-containing protein 1
42982at50557	Fragmented	42982at50557_38123_0:001a89|scaffold_1:35121263-35123240	35121263	35123240	+	740	369	https://www.orthodb.org/v10?query=42982at50557	RUN domain-containing protein 1
43010at50557	Complete	43010at50557_64459_0:001635|scaffold_3:25769246-25778072	25769246	25778072	+	1786	548	https://www.orthodb.org/v10?query=43010at50557	RUN and FYVE domain-containing protein 2 isoform X1
43121at50557	Complete	43121at50557_103372_0:001d6c|scaffold_3:52608334-52610400	52608334	52610400	+	2247	442	https://www.orthodb.org/v10?query=43121at50557	WD40-repeat-containing domain
43141at50557	Complete	43141at50557_7493_0:002734|scaffold_2:43250450-43254746	43250450	43254746	-	978	310	https://www.orthodb.org/v10?query=43141at50557	Sugar phosphate exchanger 2
43304at50557	Complete	43304at50557_7070_0:001e5c|scaffold_2:15931132-15933074	15931132	15933074	-	1616	361	https://www.orthodb.org/v10?query=43304at50557	ATP-dependent RNA helicase DDX24
43374at50557	Complete	43374at50557_143948_0:000eee|scaffold_1:75927517-75935776	75927517	75935776	+	1520	397	https://www.orthodb.org/v10?query=43374at50557	V-type proton ATPase subunit H
43508at50557	Complete	43508at50557_224129_0:00217a|scaffold_3:63652643-63661232	63652643	63661232	-	1370	501	https://www.orthodb.org/v10?query=43508at50557	Zinc finger, RING/FYVE/PHD-type
43553at50557	Complete	43553at50557_136037_0:001d49|scaffold_3:21938828-21940643	21938828	21940643	+	1436	360	https://www.orthodb.org/v10?query=43553at50557	WD40-repeat-containing domain
43564at50557	Complete	43564at50557_610380_0:000554|scaffold_2:53724328-53730470	53724328	53730470	-	2535	292	https://www.orthodb.org/v10?query=43564at50557	Voltage-gated potassium channel
43679at50557	Complete	43679at50557_30069_0:0002fb|scaffold_2:18339162-18341404	18339162	18341404	-	1406	506	https://www.orthodb.org/v10?query=43679at50557	anaphase-promoting complex subunit 5
43719at50557	Complete	43719at50557_217634_0:002b58|scaffold_3:38530976-38532917	38530976	38532917	-	1013	340	https://www.orthodb.org/v10?query=43719at50557	WD40-repeat-containing domain
43881at50557	Complete	43881at50557_326594_0:0005ad|scaffold_2:42449645-42451953	42449645	42451953	-	1240	473	https://www.orthodb.org/v10?query=43881at50557	protein RFT1 homolog
43931at50557	Complete	43931at50557_166361_0:000ee0|scaffold_3:37768075-37770483	37768075	37770483	+	2157	562	https://www.orthodb.org/v10?query=43931at50557	protein SDA1 homolog
43942at50557	Complete	43942at50557_136037_0:002922|scaffold_3:37273230-37276312	37273230	37276312	-	1133	352	https://www.orthodb.org/v10?query=43942at50557	dynactin subunit 4
44088at50557	Complete	44088at50557_30019_0:000dca|scaffold_1:67103565-67105760	67103565	67105760	-	1381	487	https://www.orthodb.org/v10?query=44088at50557	nuclear pore complex protein Nup85
44122at50557	Complete	44122at50557_104452_0:001f50|scaffold_3:23236389-23237781	23236389	23237781	+	1186	346	https://www.orthodb.org/v10?query=44122at50557	Protoporphyrinogen oxidase
44226at50557	Complete	44226at50557_609295_0:001e00|scaffold_3:203555-205322	203555	205322	-	2134	470	https://www.orthodb.org/v10?query=44226at50557	negative elongation factor B
44288at50557	Complete	44288at50557_43041_0:000b22|scaffold_3:10845472-10847217	10845472	10847217	+	1898	397	https://www.orthodb.org/v10?query=44288at50557	60S ribosomal export protein NMD3
44720at50557	Complete	44720at50557_121225_0:000631|scaffold_3:59728576-59730243	59728576	59730243	-	1967	410	https://www.orthodb.org/v10?query=44720at50557	puff-specific protein Bx42
44960at50557	Complete	44960at50557_144034_0:00093a|scaffold_1:95935913-95937596	95935913	95937596	+	1289	358	https://www.orthodb.org/v10?query=44960at50557	KDEL motif-containing protein 1
45196at50557	Complete	45196at50557_7130_0:0014e2|scaffold_4:12509760-12512427	12509760	12512427	-	1313	371	https://www.orthodb.org/v10?query=45196at50557	intraflagellar transport protein 56
45204at50557	Complete	45204at50557_41427_0:0024f9|scaffold_4:51004087-51006514	51004087	51006514	+	1621	263	https://www.orthodb.org/v10?query=45204at50557	polycomb protein Scm
45272at50557	Complete	45272at50557_110193_0:000c8c|scaffold_3:18131311-18136924	18131311	18136924	-	1613	460	https://www.orthodb.org/v10?query=45272at50557	sphingosine-1-phosphate lyase
45419at50557	Complete	45419at50557_166423_0:0037b7|scaffold_4:3419214-3442731	3419214	3442731	+	991	504	https://www.orthodb.org/v10?query=45419at50557	B-cell lymphoma/leukemia 11A
45452at50557	Duplicated	45452at50557_56086_0:004d06|scaffold_4:50775976-50780761	50775976	50780761	-	1123	362	https://www.orthodb.org/v10?query=45452at50557	sorting nexin-2
45452at50557	Duplicated	45452at50557_66420_0:000cf0|scaffold_1:84500751-84504135	84500751	84504135	+	1284	390	https://www.orthodb.org/v10?query=45452at50557	sorting nexin-2
45491at50557	Complete	45491at50557_7230_0:000729|scaffold_4:51792427-51855850	51792427	51855850	+	2579	509	https://www.orthodb.org/v10?query=45491at50557	Amyloidogenic glycoprotein
45533at50557	Complete	45533at50557_7038_0:0019f9|scaffold_3:23333091-23334982	23333091	23334982	-	1005	366	https://www.orthodb.org/v10?query=45533at50557	tRNA (guanine(10)-N2)-methyltransferase homolog
45670at50557	Complete	45670at50557_286706_0:002dc8|scaffold_4:50082984-50085146	50082984	50085146	-	2029	486	https://www.orthodb.org/v10?query=45670at50557	signal recognition particle receptor subunit alpha homolog
45914at50557	Complete	45914at50557_7200_0:001a72|scaffold_2:43178362-43232588	43178362	43232588	+	1663	636	https://www.orthodb.org/v10?query=45914at50557	putative RNA exonuclease NEF-sp
45935at50557	Complete	45935at50557_13164_0:001892|scaffold_4:30176016-30179025	30176016	30179025	-	2167	460	https://www.orthodb.org/v10?query=45935at50557	serine proteinase stubble
45940at50557	Complete	45940at50557_7038_0:002619|scaffold_3:12850940-12852772	12850940	12852772	+	1805	487	https://www.orthodb.org/v10?query=45940at50557	protein sel-1 homolog 1
45990at50557	Complete	45990at50557_7370_0:001587|scaffold_2:24393048-24400112	24393048	24400112	-	1950	378	https://www.orthodb.org/v10?query=45990at50557	Phosphoacetylglucosamine mutase
46367at50557	Complete	46367at50557_104688_0:00048e|scaffold_2:43534888-43559180	43534888	43559180	-	1656	587	https://www.orthodb.org/v10?query=46367at50557	protein scabrous
46514at50557	Complete	46514at50557_121225_0:000b0c|scaffold_4:30057388-30059215	30057388	30059215	+	2324	439	https://www.orthodb.org/v10?query=46514at50557	Signal recognition particle 54 kDa protein
46658at50557	Complete	46658at50557_110193_0:0024fd|scaffold_1:75199503-75201283	75199503	75201283	+	1890	372	https://www.orthodb.org/v10?query=46658at50557	putative ATP-dependent RNA helicase me31b
46888at50557	Complete	46888at50557_121225_0:001891|scaffold_2:30958217-30972863	30958217	30972863	-	1658	434	https://www.orthodb.org/v10?query=46888at50557	collagen type IV alpha-3-binding protein
46918at50557	Complete	46918at50557_56086_0:000bd2|scaffold_1:62719983-62721463	62719983	62721463	-	1188	268	https://www.orthodb.org/v10?query=46918at50557	serrate RNA effector molecule homolog isoform X1
46955at50557	Complete	46955at50557_7274_0:00280e|scaffold_1:15272903-15274894	15272903	15274894	+	1311	367	https://www.orthodb.org/v10?query=46955at50557	mini-chromosome maintenance complex-binding protein
46968at50557	Complete	46968at50557_315563_0:002933|scaffold_3:14033951-14036281	14033951	14036281	-	1816	476	https://www.orthodb.org/v10?query=46968at50557	MAU2 chromatid cohesion factor homolog
47100at50557	Complete	47100at50557_108931_0:00103e|scaffold_1:16304090-16308561	16304090	16308561	-	1824	387	https://www.orthodb.org/v10?query=47100at50557	Rab GDP dissociation inhibitor
47233at50557	Complete	47233at50557_568069_0:002856|scaffold_3:21702832-21706680	21702832	21706680	-	1736	389	https://www.orthodb.org/v10?query=47233at50557	DET1 homolog
47258at50557	Complete	47258at50557_7029_0:004a9e|scaffold_3:25448664-25451452	25448664	25451452	+	2003	604	https://www.orthodb.org/v10?query=47258at50557	splicing factor 3A subunit 1
47269at50557	Complete	47269at50557_516756_0:00241e|scaffold_4:24882472-24884766	24882472	24884766	+	1187	335	https://www.orthodb.org/v10?query=47269at50557	COP9 signalosome complex subunit 3
47270at50557	Complete	47270at50557_41427_0:001c64|scaffold_4:29141717-29143825	29141717	29143825	+	1537	348	https://www.orthodb.org/v10?query=47270at50557	N-acetylglucosaminyl-phosphatidylinositol biosynthetic protein
47330at50557	Complete	47330at50557_166423_0:00371a|scaffold_3:62674853-62678996	62674853	62678996	-	1187	530	https://www.orthodb.org/v10?query=47330at50557	chondroitin sulfate synthase 2
47489at50557	Duplicated	47489at50557_39758_0:001954|scaffold_2:42501445-42505745	42501445	42505745	+	2194	654	https://www.orthodb.org/v10?query=47489at50557	tRNA-dihydrouridine(20) synthase 
47489at50557	Duplicated	47489at50557_178035_0:0005b4|scaffold_3:12407789-12409463	12407789	12409463	+	1248	288	https://www.orthodb.org/v10?query=47489at50557	tRNA-dihydrouridine(20) synthase 
47520at50557	Complete	47520at50557_1049336_0:000898|scaffold_3:27131354-27133748	27131354	27133748	-	1354	240	https://www.orthodb.org/v10?query=47520at50557	Zinc finger, CCCH-type
48053at50557	Complete	48053at50557_7425_0:000fe6|scaffold_2:44066574-44068408	44066574	44068408	-	1814	426	https://www.orthodb.org/v10?query=48053at50557	pre-mRNA-processing factor 19
48126at50557	Complete	48126at50557_597456_0:00082e|scaffold_4:14472310-14475261	14472310	14475261	+	1144	232	https://www.orthodb.org/v10?query=48126at50557	rRNA adenine N(6)-methyltransferase
48331at50557	Complete	48331at50557_103372_0:001fed|scaffold_3:52248456-52249938	52248456	52249938	-	1212	376	https://www.orthodb.org/v10?query=48331at50557	pyruvate dehydrogenase 
48378at50557	Complete	48378at50557_13249_0:0028a5|scaffold_3:16940108-16941754	16940108	16941754	+	824	377	https://www.orthodb.org/v10?query=48378at50557	kanadaptin
48450at50557	Complete	48450at50557_112268_0:0014e8|scaffold_2:30975109-30976853	30975109	30976853	+	1947	416	https://www.orthodb.org/v10?query=48450at50557	Eukaryotic translation initiation factor 3 subunit L
48837at50557	Complete	48837at50557_2015173_0:0007c4|scaffold_2:17945288-17947122	17945288	17947122	+	1007	364	https://www.orthodb.org/v10?query=48837at50557	PDZ domain
48864at50557	Complete	48864at50557_40932_0:004104|scaffold_3:56247995-56250017	56247995	56250017	-	757	343	https://www.orthodb.org/v10?query=48864at50557	rabenosyn-5
48986at50557	Complete	48986at50557_610380_0:001de4|scaffold_3:53280743-53285715	53280743	53285715	-	1380	405	https://www.orthodb.org/v10?query=48986at50557	protein GPR107
49092at50557	Complete	49092at50557_37344_0:00003b|scaffold_2:52834607-52836237	52834607	52836237	+	1825	410	https://www.orthodb.org/v10?query=49092at50557	mitochondrial-processing peptidase subunit alpha
49139at50557	Complete	49139at50557_7004_0:001e0e|scaffold_4:14044762-14047607	14044762	14047607	+	1185	556	https://www.orthodb.org/v10?query=49139at50557	E3 UFM1-protein ligase 1 homolog
49306at50557	Complete	49306at50557_91411_0:001f5b|scaffold_1:62930477-62932963	62930477	62932963	-	625	372	https://www.orthodb.org/v10?query=49306at50557	O-acyltransferase WSD1, C-terminal
49370at50557	Complete	49370at50557_319348_0:0010c9|scaffold_1:26198262-26200201	26198262	26200201	-	1802	474	https://www.orthodb.org/v10?query=49370at50557	U4/U6 small nuclear ribonucleoprotein Prp4
49600at50557	Complete	49600at50557_37001_0:002089|scaffold_1:43090627-43092714	43090627	43092714	-	1057	264	https://www.orthodb.org/v10?query=49600at50557	epsilon-sarcoglycan isoform X1
49665at50557	Complete	49665at50557_7493_0:001135|scaffold_4:33898798-33937007	33898798	33937007	-	1937	472	https://www.orthodb.org/v10?query=49665at50557	nuclear protein localization protein 4 homolog
49780at50557	Duplicated	49780at50557_7160_0:0019dd|scaffold_1:73999949-74005640	73999949	74005640	+	1712	101	https://www.orthodb.org/v10?query=49780at50557	putative RNA-binding protein 15
49780at50557	Duplicated	49780at50557_112268_0:000e46|scaffold_2:11294550-11296611	11294550	11296611	-	2498	427	https://www.orthodb.org/v10?query=49780at50557	putative RNA-binding protein 15
49780at50557	Duplicated	49780at50557_40932_0:002d6b|scaffold_2:53634260-53636637	53634260	53636637	-	1085	90	https://www.orthodb.org/v10?query=49780at50557	putative RNA-binding protein 15
50275at50557	Complete	50275at50557_121225_0:000eb6|scaffold_1:91894184-91924282	91894184	91924282	+	1871	417	https://www.orthodb.org/v10?query=50275at50557	junctophilin-1 isoform X1
